date,USDCHF,GBPUSD,USDCAD,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,EURJPY,EURCAD,AUDCAD,empty,sum
2021.05.24,-126.99999999999933,-187.00000000000384,-94.00000000001629,-250.99999999999056,0.0,0.0,-47.9999999999925,-259.00000000001455,-60.000000000002274,-97.00000000001374,-46.999999999997044,,-1170.00000000003
2021.05.24,-22.999999999995246,-170.00000000000347,-85.00000000000173,-265.00000000000057,90.0000000000012,107.99999999999699,2.000000000002,-235.00000000001364,-40.99999999999682,-128.000000000017,-73.00000000000084,,-820.0000000000292
2021.05.24,-36.0000000000027,-130.0000000000079,-78.00000000000028,-349.9999999999943,119.99999999999788,151.9999999999966,33.000000000005244,-195.99999999999795,-85.00000000000796,-87.99999999999919,-15.999999999993797,,-674.0000000000043
2021.05.24,5.999999999994898,-39.00000000001125,59.99999999999339,-367.999999999995,145.00000000000622,194.0000000000053,136.00000000000279,-205.0000000000125,-118.99999999999977,92.00000000000318,109.00000000000354,,10.999999999990777
2021.05.24,-22.999999999995246,-56.000000000011596,5.999999999994898,-375.99999999999056,146.00000000000168,209.00000000000364,156.00000000000057,-158.99999999999181,-115.99999999998545,63.99999999999739,94.00000000000519,,-54.99999999997128
2021.05.24,-46.999999999997044,-38.0000000000047,0.0,-397.99999999999613,112.000000000001,192.00000000000327,163.00000000000205,-139.00000000001,-120.00000000000455,76.99999999999375,65.99999999999939,,-132.0000000000129
2021.05.24,-45.000000000006146,-110.00000000001009,-62.000000000006494,-402.9999999999916,114.00000000000298,192.00000000000327,146.00000000000168,-217.00000000001296,-158.99999999999181,42.999999999993044,55.000000000005045,,-446.000000000013
2021.05.24,-19.999999999997797,-73.99999999999629,-15.00000000000945,-414.0000000000015,121.00000000000443,139.00000000000023,153.99999999999858,-223.0000000000132,-165.99999999999682,73.99999999999629,72.0000000000054,,-352.00000000001006
2021.05.24,-12.000000000000899,-63.99999999999739,3.999999999981796,-414.99999999999204,36.0000000000027,124.00000000000189,148.99999999999915,-222.0000000000084,-171.99999999999704,89.99999999999008,-22.999999999995246,,-505.00000000001535
2021.05.24,-19.999999999997797,-32.0000000000098,-6.000000000017103,-375.99999999999056,58.99999999999794,141.00000000000225,180.99999999999784,-140.99999999999113,-127.9999999999859,79.99999999999119,-7.0000000000014495,,-249.00000000000446
2021.05.24,-24.000000000001798,-31.000000000003247,-7.0000000000014495,-371.9999999999999,75.9999999999983,144.99999999999514,179.00000000000693,-128.00000000001432,-129.99999999999545,92.00000000000318,-10.999999999994348,,-211.00000000000696
2021.05.24,4.999999999999449,-39.999999999995595,24.999999999986144,-339.9999999999892,107.00000000000153,165.00000000000404,138.00000000000477,-150.00000000000568,-109.00000000000887,102.99999999998644,31.000000000003247,,-65.00000000001373
2021.05.24,7.0000000000014495,-55.000000000005045,24.000000000001798,-277.000000000001,117.99999999999588,165.9999999999995,126.0000000000039,-87.99999999999386,-26.999999999986812,49.99999999999449,48.000000000003595,,92.00000000001384
2021.05.24,4.000000000004,-62.000000000006494,7.999999999985796,-268.99999999999125,139.00000000000023,170.00000000000347,135.00000000000733,-81.99999999999363,-24.00000000000091,53.999999999998494,40.00000000000669,,113.00000000001371
2021.05.24,-12.000000000000899,-93.00000000000975,7.0000000000014495,-268.0000000000007,134.99999999999625,178.99999999999582,129.00000000000134,-91.00000000000819,-25.000000000005684,85.99999999998609,53.999999999998494,,100.99999999995423
2021.05.24,5.999999999994898,-83.9999999999952,24.000000000001798,-232.99999999998988,139.99999999999568,172.00000000000549,119.99999999999788,-69.99999999999318,12.000000000000455,80.99999999999774,70.0000000000034,,238.00000000001904
2021.05.24,-12.000000000000899,-158.99999999999804,-31.000000000003247,-247.99999999999045,190.00000000000128,204.00000000000418,126.0000000000039,-134.9999999999909,-43.00000000000637,78.00000000000028,106.00000000000608,,76.0000000000258
2021.05.24,-21.00000000000435,-175.99999999999838,-36.0000000000138,-247.99999999999045,211.00000000000563,204.99999999999963,134.0000000000008,-127.00000000000955,-38.99999999998727,95.999999999985,156.00000000000057,,154.9999999999878
2021.05.24,-51.99999999999649,-209.9999999999991,-21.00000000000435,-217.9999999999893,212.00000000000108,190.99999999999673,129.00000000000134,-90.00000000000341,-16.999999999995907,139.00000000000023,182.00000000000438,,245.00000000001523
2021.05.24,-51.99999999999649,-168.99999999999693,-51.000000000001044,-223.99999999998954,212.00000000000108,219.99999999999798,138.00000000000477,-33.00000000001546,-22.999999999996135,119.00000000000244,156.00000000000057,,293.00000000001125
2021.05.24,-75.00000000000284,-229.99999999999687,-86.0000000000083,-225.9999999999991,182.99999999999983,217.99999999999596,141.99999999999767,-76.99999999999818,-31.999999999982265,139.9999999999846,136.99999999999824,,93.9999999999888
2021.05.24,-36.999999999998145,-303.0000000000088,-104.99999999999955,-185.00000000000227,246.99999999999721,311.00000000000574,119.99999999999788,-198.0000000000075,-90.00000000000341,115.99999999998278,139.00000000000023,,14.999999999964189
