date,GBPUSD,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2021.07.26,-52.99999999999194,-273.00000000001035,-85.99999999999719,-187.9999999999993,68.99999999999685,-203.00000000000296,-156.0000000000059,39.999999999995595,285.00000000000193,-57.999999999992724,-144.00000000000546,-236.0000000000042,94.00000000000519,,-909.0000000000105
2021.07.26,-18.999999999991246,-250.0,-80.00000000000229,-165.9999999999995,104.99999999999955,-176.9999999999925,-144.00000000000546,46.999999999997044,383.0,-42.00000000000159,-112.00000000000898,-106.00000000000875,53.999999999998494,,-507.0000000000151
2021.07.26,-86.0000000000083,-387.00000000000045,-130.0000000000079,-263.99999999999756,95.99999999999609,-371.9999999999857,-192.00000000000728,121.00000000001555,319.0000000000026,-105.99999999999454,-183.9999999999975,-280.00000000000114,167.00000000000603,,-1297.99999999998
2021.07.26,-60.99999999999994,-388.00000000000523,-80.00000000000229,-246.00000000000176,119.99999999999788,-344.99999999999886,-199.00000000001228,215.00000000000963,380.00000000000256,-56.99999999998795,-162.00000000000614,-263.00000000000523,195.9999999999962,,-890.0000000000136
2021.07.26,-65.00000000000395,-357.00000000001353,-114.00000000000298,-285.00000000000193,114.99999999999844,-320.99999999999795,-175.99999999998772,173.00000000000094,323.0000000000066,-68.9999999999884,-173.00000000000182,-280.00000000000114,199.00000000000472,,-1029.9999999999886
2021.07.26,-42.999999999993044,-388.00000000000523,-87.99999999999919,-280.9999999999979,126.0000000000039,-317.99999999998363,-189.99999999999773,202.9999999999976,296.0000000000074,-60.99999999999284,-180.00000000000682,-297.00000000001125,214.00000000000307,,-1006.9999999999758
2021.07.26,46.0000000000127,-329.00000000000773,-68.00000000000139,-202.0000000000022,148.99999999999915,-215.0000000000034,-129.99999999999545,246.00000000001288,517.0000000000119,4.0000000000048885,-63.00000000000239,-165.00000000000625,148.99999999999915,,-60.99999999997823
2021.07.26,52.000000000007596,-233.0000000000041,-60.99999999999994,-169.99999999999238,143.9999999999997,-82.99999999999841,-9.999999999990905,241.00000000000233,574.0000000000078,85.99999999999852,37.9999999999967,-61.99999999999761,121.99999999999989,,638.0000000000292
2021.07.26,28.000000000005798,-197.00000000000273,-62.000000000006494,-188.9999999999947,161.99999999999548,-6.9999999999765805,25.000000000005684,242.00000000000887,529.0000000000017,109.99999999999943,63.00000000000239,-63.00000000000239,119.00000000000244,,760.0000000000389
2021.07.26,15.999999999993797,-241.00000000001387,-16.0000000000049,-163.99999999999747,153.00000000000313,-60.99999999997863,-8.000000000009777,322.00000000000006,578.9999999999961,133.00000000000978,86.99999999998909,-63.00000000000239,114.99999999999844,,851.9999999999834
