date,USDCHF,GBPUSD,EURUSD,USDCAD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,empty,sum
2015.10.12,-49.99999999999449,0.0,-1.0000000000065512,-37.99999999998249,-1.0000000000065512,0.0,-160.99999999998715,-15.999999999993797,0.0,-71.99999999999429,-31.00000000000591,-127.99999999999478,-91.00000000000819,-52.000000000007596,-103.99999999999298,-102.99999999998644,-109.00000000000887,0.0,-3.999999999992898,,-960.999999999963
2015.10.12,-31.999999999998696,73.00000000001194,-41.000000000002146,-20.999999999982144,51.000000000001044,-4.999999999988347,-207.9999999999984,-23.999999999990695,-4.999999999999449,-16.999999999989246,-58.9999999999975,-95.999999999985,-114.00000000000432,-42.999999999993044,-173.00000000000094,-152.99999999998093,-118.99999999999977,64.00000000000716,20.0000000000089,,-901.9999999998815
2015.10.12,-47.9999999999925,109.00000000000354,1.999999999990898,2.0000000000131024,100.99999999999554,22.999999999995246,-215.99999999999397,4.000000000004,2.999999999997449,-14.999999999998348,4.9999999999954525,-177.99999999998929,-188.0000000000166,-2.999999999997449,-103.00000000000864,-81.9999999999821,-201.99999999999818,66.0000000000025,-88.99999999999464,,-808.999999999974
2015.10.12,-90.0000000000012,99.00000000000463,18.0000000000069,38.0000000000047,225.99999999999287,133.00000000000534,-200.9999999999934,82.00000000000429,-12.999999999996348,-7.9999999999968985,43.99999999998272,-158.99999999999804,-217.00000000001296,-21.00000000000435,-15.999999999993797,-152.99999999998093,-218.00000000000352,-3.0000000000001137,-128.99999999999022,,-587.9999999999703
2015.10.12,-92.99999999999864,130.0000000000079,5.999999999994898,8.000000000008,268.0000000000016,130.0000000000079,-149.0000000000009,82.00000000000429,-2.999999999997449,-22.999999999995246,36.000000000001364,-124.99999999999733,-129.99999999999545,-15.999999999993797,15.999999999993797,-163.00000000000205,-183.00000000000693,1.0000000000047748,-127.99999999999478,,-335.99999999995805
2015.10.12,-82.99999999999974,140.0000000000068,39.999999999995595,-0.9999999999843467,245.99999999999068,154.0000000000097,-177.99999999999727,51.000000000001044,-33.000000000005244,0.0,51.9999999999925,-66.99999999999484,-186.00000000000705,-100.0000000000112,126.0000000000039,-305.9999999999841,-131.00000000000023,-34.99999999999659,-94.99999999998954,,-405.99999999997
2015.10.12,-78.99999999999574,113.00000000000753,35.00000000000725,-26.999999999999247,211.00000000000563,154.99999999999403,-137.99999999999102,51.000000000001044,-87.99999999999919,5.000000000010552,-52.99999999999727,-117.99999999999588,-170.00000000001592,-100.99999999999554,106.99999999999044,-352.9999999999811,-146.0000000000008,-146.99999999999136,-167.9999999999904,,-910.999999999937
2015.10.12,-19.00000000000235,201.00000000000674,119.00000000000244,90.00000000001229,226.99999999999943,164.00000000000858,-128.99999999999068,72.0000000000054,11.00000000000545,16.0000000000049,-21.000000000015007,-178.99999999999582,-170.99999999999227,-75.00000000000284,-39.00000000001125,-302.9999999999866,-167.0000000000016,20.000000000010232,-88.99999999999464,,-271.9999999999376
2015.10.12,-88.99999999999464,153.00000000000313,53.999999999998494,156.00000000000057,235.00000000000742,164.00000000000858,-131.9999999999908,108.00000000000809,17.999999999995797,7.0000000000014495,-60.000000000002274,-241.00000000000233,-138.00000000000523,21.999999999988695,22.999999999995246,-228.99999999999034,-174.99999999999716,-30.000000000001137,-135.99999999999167,,-289.99999999996805
2015.10.12,-90.0000000000012,162.00000000001768,49.00000000001015,162.00000000001768,312.9999999999855,182.99999999999983,-65.99999999998829,176.0000000000095,50.0000000000056,-5.999999999994898,-50.00000000001137,-299.99999999998914,-97.00000000000841,124.99999999999733,-72.0000000000054,-122.99999999998423,-234.00000000000887,-12.000000000000455,-126.99999999999933,,43.000000000051486
