date,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.03.14,1.0000000000065512,26.999999999999247,-236.0000000000042,333.9999999999899,-16.0000000000049,-401.99999999999125,-640.0000000000006,-5.999999999994898,224.99999999999432,-622.9999999999958,273.0000000000121,30.0000000000189,-190.00000000000128,-444.0000000000026,-445.0000000000074,-329.00000000000773,-138.00000000000477,80.99999999999774,55.99999999998939,,-2442.0000000000073
2016.03.14,131.99999999999878,220.00000000002018,-356.00000000000875,373.00000000000114,80.99999999999774,-461.99999999998465,-807.0000000000022,-24.999999999997247,376.0000000000048,-541.9999999999981,26.999999999999247,10.000000000021103,-245.99999999999068,-519.0000000000055,-510.0000000000051,-367.00000000000443,-82.99999999999974,45.000000000006146,59.99999999999339,,-2592.9999999999536
2016.03.14,-97.9999999999981,117.00000000001154,-403.0000000000058,278.00000000000045,36.999999999998145,-706.999999999991,-908.9999999999918,29.000000000001247,429.00000000000205,-584.0000000000067,38.0000000000047,-54.99999999998284,-309.0000000000037,-492.999999999995,-501.0000000000048,-430.0000000000068,-75.9999999999983,26.000000000003798,-13.000000000018552,,-3623.999999999982
2016.03.14,-113.99999999999189,87.00000000001484,-409.000000000006,91.99999999998099,27.999999999994696,-736.0000000000033,-876.0000000000048,89.00000000000574,350.9999999999991,-628.9999999999907,-82.00000000000429,-146.99999999998602,-245.99999999999068,-504.0000000000049,-519.0000000000055,-439.00000000000716,-138.00000000000477,-15.999999999993797,-137.00000000000932,,-4345.000000000007
2016.03.14,4.000000000004,178.00000000001148,-341.0000000000082,91.99999999998099,27.999999999994696,-618.9999999999918,-834.0000000000032,42.0000000000087,448.99999999998386,-167.9999999999904,-248.00000000000378,-200.99999999998454,-285.00000000000193,-353.9999999999992,-259.00000000000034,-340.0000000000034,-156.00000000000057,-73.00000000000084,-194.0000000000053,,-3279.0000000000105
2016.03.14,167.00000000000603,259.0000000000092,-287.00000000000614,168.99999999999693,142.99999999999312,-472.9999999999901,-795.9999999999923,24.000000000001798,522.9999999999961,-80.99999999999774,-304.9999999999997,-295.99999999998516,-219.99999999999798,-350.9999999999991,-286.00000000000136,-391.9999999999959,-174.00000000000747,-88.99999999999464,-277.00000000001614,,-2741.99999999998
2016.03.14,114.99999999999844,278.00000000000045,-260.0000000000051,87.99999999999919,151.00000000000114,-532.9999999999835,-766.9999999999959,77.00000000000485,462.99999999999386,-114.99999999999844,-126.99999999998823,-339.0000000000004,-99.00000000000463,-304.9999999999926,-270.00000000001023,-418.99999999999693,-90.99999999999665,-239.0000000000003,-325.0000000000197,,-2716.999999999995
2016.03.14,164.00000000000858,293.0000000000099,-292.0000000000016,52.99999999999194,182.99999999999983,-527.9999999999951,-777.9999999999916,84.0000000000063,509.9999999999909,-60.99999999999994,-129.00000000000134,-415.99999999999415,-4.999999999988347,-316.99999999999307,-394.00000000000546,-572.0000000000027,-34.99999999999615,-341.99999999999784,-352.000000000019,,-2933.999999999979
2016.03.14,109.00000000000354,265.0000000000041,-251.00000000000477,-87.99999999999919,120.99999999999334,-448.9999999999883,-697.9999999999933,80.00000000000229,323.0000000000075,-168.99999999999693,-195.9999999999962,-482.999999999989,-148.99999999999915,-332.9999999999984,-341.0000000000082,-519.0000000000055,-26.000000000003798,-231.0000000000034,-330.0000000000081,,-3364.9999999999836
2016.03.14,18.999999999991246,98.0000000000203,-331.00000000000307,-99.00000000000463,134.0000000000008,-441.99999999998687,-697.9999999999933,53.00000000000304,435.0000000000023,-245.99999999999068,-157.00000000000713,-457.9999999999807,-93.00000000000975,-367.00000000000443,-337.0000000000033,-531.9999999999965,-92.00000000000318,-231.99999999999886,-352.000000000019,,-3696.9999999999836
2016.03.14,58.000000000002494,158.0000000000137,-322.00000000000273,156.00000000000057,231.99999999999886,-448.9999999999883,-709.9999999999937,69.00000000000794,477.9999999999802,-343.00000000000443,-11.00000000000545,-174.99999999999181,167.00000000000603,-408.9999999999918,-393.0000000000007,-522.0000000000056,-95.00000000000064,-217.0000000000005,-355.0000000000164,,-2682.999999999992
2016.03.14,265.0000000000041,331.0000000000146,-330.0000000000125,242.99999999999324,262.999999999991,-327.99999999999494,-829.9999999999983,-48.99999999999905,639.9999999999864,-469.99999999999267,-58.99999999998684,-179.99999999998016,60.99999999999994,-709.9999999999937,-710.9999999999985,-680.0000000000068,-119.00000000000244,-139.99999999999568,-293.0000000000099,,-3095.9999999999827
2016.03.14,304.9999999999997,284.00000000001756,-295.0000000000017,508.9999999999817,270.99999999999903,-258.99999999998704,-763.9999999999958,-48.99999999999905,645.9999999999866,-516.9999999999897,317.9999999999961,99.00000000000463,55.000000000005045,-679.9999999999926,-698.0000000000075,-644.999999999996,-63.99999999999739,-56.0000000000005,-95.00000000000064,,-1634.9999999999777
2016.03.14,273.0000000000121,231.0000000000034,-274.0000000000009,387.99999999998835,323.99999999999096,-192.99999999999872,-634.9999999999909,-56.99999999999594,602.0000000000039,-397.0000000000029,322.00000000000006,-61.99999999998429,269.9999999999925,-552.9999999999973,-704.0000000000077,-671.0000000000065,56.99999999999594,-244.99999999999523,-155.00000000001623,,-1479.0000000000095
2016.03.14,408.00000000000836,358.00000000001387,-213.00000000000807,548.9999999999995,407.99999999999727,-86.99999999999264,-572.9999999999933,-17.999999999995797,692.0000000000073,-419.9999999999982,373.00000000000114,23.00000000001745,370.00000000000364,-572.0000000000027,-721.0000000000036,-677.9999999999973,63.00000000000195,-226.99999999999943,-141.00000000001333,,-405.99999999995396
2016.03.14,482.00000000000466,354.0000000000099,-328.00000000000296,579.9999999999806,376.99999999999403,-60.99999999999994,-653.9999999999964,-42.999999999993044,757.9999999999814,-282.0000000000045,232.99999999999432,6.000000000017103,333.9999999999899,-658.9999999999918,-682.0000000000022,-710.9999999999985,-26.000000000003798,-222.99999999999542,-198.00000000000927,,-743.0000000000259
2016.03.14,368.9999999999971,226.99999999999943,-373.00000000000466,472.9999999999901,400.00000000000034,29.999999999996696,-667.9999999999922,-90.99999999999665,882.000000000005,-329.00000000000153,231.0000000000034,87.00000000001484,428.9999999999905,-644.0000000000055,-713.9999999999986,-798.0000000000018,-26.000000000003798,-276.9999999999939,-265.0000000000041,,-1057.0000000000057
2016.03.14,432.9999999999945,304.00000000001535,-342.00000000001296,454.9999999999832,474.9999999999921,12.999999999996348,-691.9999999999931,-76.99999999999375,967.9999999999893,-180.0000000000024,212.00000000001216,-63.99999999999739,560.0000000000049,-593.9999999999941,-710.9999999999985,-820.0000000000074,77.00000000000485,-348.9999999999993,-321.0000000000157,,-653.000000000022
2016.03.14,476.0000000000098,372.00000000001677,-301.00000000000193,384.9999999999909,471.99999999999466,-11.999999999989797,-656.9999999999965,-18.999999999991246,936.000000000007,-59.99999999999339,252.0000000000078,-234.99999999998522,570.0000000000039,-531.9999999999965,-715.0000000000034,-933.9999999999975,117.00000000000044,-619.9999999999983,-474.0000000000189,,-978.9999999999412
2016.03.14,531.9999999999991,464.00000000001995,-270.00000000001023,407.0000000000018,583.0000000000002,-55.99999999998939,-667.9999999999922,-7.0000000000014495,879.9999999999955,-11.999999999989797,283.000000000011,-232.99999999999432,683.9999999999957,-478.9999999999992,-731.0000000000088,-939.0000000000072,219.99999999999798,-602.999999999998,-480.99999999999807,,-425.99999999996703
2016.03.14,592.9999999999991,555.0000000000166,-182.00000000000216,419.9999999999982,661.9999999999959,-24.999999999986144,-653.9999999999964,0.0,882.000000000005,-66.99999999999484,422.9999999999956,-320.9999999999935,770.000000000004,-489.0000000000043,-761.0000000000099,-929.000000000002,231.0000000000034,-600.999999999996,-419.0000000000138,,88.0000000000179
2016.03.14,672.0000000000059,508.00000000001955,-121.00000000000932,310.9999999999946,651.999999999997,-17.999999999984695,-635.9999999999957,-65.99999999999939,872.9999999999905,263.00000000001324,127.99999999999478,-438.9999999999894,757.999999999992,-346.9999999999942,-704.0000000000077,-885.9999999999957,287.0000000000039,-668.0000000000019,-472.00000000000574,,95.0000000000278
2016.03.14,696.999999999992,455.0000000000054,-141.00000000000534,315.99999999998295,624.9999999999977,86.0000000000083,-585.9999999999985,-90.99999999999665,936.9999999999834,313.00000000000773,102.00000000000209,-307.99999999999716,832.0000000000105,-349.00000000000375,-617.0000000000044,-873.9999999999952,248.00000000000378,-646.0000000000022,-501.0000000000181,,497.9999999999725
2016.03.14,716.0000000000056,455.0000000000054,-108.00000000000409,377.9999999999894,637.9999999999941,73.99999999999629,-602.0000000000039,-117.00000000000044,927.9999999999973,341.00000000001353,38.0000000000047,-203.99999999998198,855.9999999999901,-320.99999999999795,-594.0000000000083,-858.0000000000041,228.00000000000597,-644.0000000000001,-539.0000000000006,,665.0000000000013
2016.03.14,669.9999999999928,386.00000000001967,-141.00000000000534,350.9999999999902,656.9999999999965,63.000000000013046,-593.0000000000035,-117.00000000000044,936.9999999999834,336.00000000000296,15.999999999993797,-188.9999999999947,957.9999999999922,-320.99999999999795,-554.000000000002,-853.9999999999992,238.0000000000049,-646.9999999999976,-552.0000000000191,,643.99999999997
2016.03.14,682.0000000000048,375.0000000000142,-148.00000000001035,288.99999999998374,544.0,92.00000000000318,-590.0000000000034,-125.99999999999278,945.999999999998,330.0000000000081,-129.99999999998568,-226.99999999999943,699.0000000000052,-322.9999999999933,-564.9999999999977,-849.9999999999943,170.99999999999892,-637.9999999999941,-521.0000000000159,,10.000000000029104
2016.03.14,676.9999999999943,411.0000000000058,-174.0000000000066,263.99999999999756,564.9999999999933,96.00000000000719,-609.9999999999994,-109.99999999999899,967.9999999999893,344.99999999999534,-123.99999999999079,-288.99999999998374,662.000000000007,-340.999999999994,-608.0000000000041,-802.0000000000067,190.00000000000128,-610.9999999999949,-433.0000000000167,,75.99999999999477
2016.03.14,686.0000000000089,421.0000000000047,-140.00000000000057,339.99999999998477,570.9999999999993,63.99999999999739,-600.9999999999991,-121.99999999999989,887.0000000000005,327.99999999999494,-48.99999999998794,-182.99999999999983,737.0000000000099,-353.9999999999992,-606.0000000000088,-808.9999999999975,185.00000000000182,-600.0000000000006,-453.0000000000145,,301.9999999999947
2016.03.15,699.0000000000052,365.99999999999966,-155.00000000000114,340.9999999999913,608.9999999999928,51.000000000001044,-621.9999999999999,-131.99999999999878,930.9999999999832,323.0000000000066,22.999999999995246,-178.99999999999582,827.0,-343.9999999999941,-606.9999999999993,-882.9999999999956,222.99999999999542,-663.999999999998,-525.0000000000199,,281.9999999999685
2016.03.15,685.0000000000023,389.0000000000171,-137.00000000000045,370.999999999988,608.9999999999928,53.999999999998494,-631.0000000000002,-141.99999999999767,908.9999999999918,276.9999999999939,-78.00000000000028,-131.99999999999878,876.0000000000101,-355.99999999999454,-573.9999999999981,-858.0000000000041,167.00000000000603,-617.9999999999964,-521.0000000000159,,289.99999999999363
2016.03.15,713.0000000000081,408.00000000000836,-150.00000000000568,346.9999999999862,549.9999999999949,89.00000000000574,-618.9999999999998,-261.0000000000001,967.9999999999893,375.0000000000142,-411.0000000000058,-164.99999999999292,707.9999999999975,-355.99999999999454,-518.0000000000007,-781.0000000000059,143.9999999999997,-529.9999999999972,-511.000000000017,,-1.5518253349000588e-11
2016.03.15,899.0000000000053,411.0000000000058,-138.00000000000523,401.99999999999125,473.99999999999665,313.00000000000773,-567.9999999999978,-231.99999999999886,1153.9999999999964,537.0000000000097,-431.99999999998795,-131.99999999999878,510.00000000001046,-361.0000000000042,-519.0000000000055,-718.0000000000035,48.99999999999905,-441.0000000000025,-404.0000000000044,,804.0000000000146
2016.03.15,912.0000000000017,434.000000000001,-134.00000000000034,441.99999999998687,461.0000000000003,286.00000000000847,-602.9999999999944,-208.99999999999253,1138.0000000000052,486.999999999993,-524.9999999999977,-111.99999999997878,480.99999999999807,-388.00000000000523,-465.0000000000034,-703.000000000003,-19.999999999997797,-397.0000000000029,-489.0000000000061,,596.000000000013
2016.03.15,906.0000000000068,446.0000000000131,-129.0000000000049,423.99999999997993,475.99999999999864,285.00000000000193,-603.9999999999992,-230.99999999999233,1085.9999999999843,426.9999999999996,-680.9999999999983,-122.99999999998423,470.9999999999992,-393.0000000000007,-658.0000000000013,-847.0000000000084,-58.000000000002494,-582.0000000000048,-528.0000000000174,,-313.0000000000308
2016.03.15,900.0000000000119,358.00000000001387,-103.9999999999992,581.9999999999936,697.9999999999986,425.0000000000087,-451.9999999999982,-258.9999999999981,1102.9999999999802,160.00000000000458,24.000000000001798,62.000000000006494,1072.9999999999907,-504.0000000000049,-776.0000000000105,-960.9999999999985,226.00000000000398,-582.0000000000048,-465.0000000000043,,1507.9999999999964
2016.03.15,913.9999999999926,355.0000000000164,-219.0000000000083,640.9999999999804,713.9999999999924,400.00000000000034,-600.9999999999991,-278.00000000000045,1203.000000000003,109.00000000000354,127.00000000001043,198.00000000000927,1188.9999999999957,-646.9999999999914,-938.0000000000024,-1117.0000000000045,219.99999999999798,-619.0000000000028,-451.0000000000014,,1199.9999999999927
2016.03.15,896.000000000008,295.0000000000008,-249.00000000000944,685.9999999999866,744.9999999999957,416.00000000001637,-581.0000000000031,-286.99999999999284,1228.999999999985,133.00000000000534,304.9999999999997,316.0000000000052,1344.9999999999961,-623.0000000000047,-897.0000000000056,-1031.9999999999964,251.00000000000122,-565.9999999999999,-400.00000000000034,,1981.9999999999882
2016.03.15,917.9999999999966,304.00000000001535,-308.00000000000693,631.9999999999882,639.9999999999961,395.99999999999636,-638.9999999999958,-326.9999999999995,943.9999999999884,195.9999999999962,168.0000000000126,257.0000000000183,1079.999999999992,-676.0000000000019,-950.0000000000028,-1064.9999999999977,217.99999999999596,-507.9999999999973,-350.00000000000585,,929.9999999999877
2016.03.15,957.0000000000078,346.0000000000019,-350.9999999999991,654.9999999999834,613.9999999999924,419.0000000000138,-730.000000000004,-300.99999999999574,1233.000000000004,270.99999999999903,141.99999999999767,226.99999999999943,923.0000000000072,-680.9999999999974,-921.999999999997,-950.0000000000028,228.00000000000597,-434.9999999999965,-275.000000000003,,1370.0000000000175
2016.03.15,913.9999999999926,318.00000000001825,-556.0000000000116,651.0000000000016,591.9999999999925,415.0000000000098,-875.0,-300.0000000000003,793.0000000000064,218.00000000000708,-7.999999999985796,172.0000000000166,923.0000000000072,-832.9999999999984,-1014.00000000001,-1060.0000000000023,138.00000000000477,-436.9999999999985,-287.000000000015,,-235.99999999996464
2016.03.15,943.000000000005,336.00000000000296,-580.0000000000125,614.9999999999877,620.9999999999937,431.0000000000036,-929.9999999999926,-293.99999999999426,1591.0000000000082,249.99999999999466,99.00000000000463,204.00000000000418,998.9999999999943,-856.9999999999993,-1115.000000000009,-1174.9999999999973,195.00000000000074,-487.99999999999955,-365.0000000000153,,479.9999999999795
2016.03.15,939.0000000000009,331.0000000000146,-698.0000000000075,629.9999999999973,646.9999999999976,423.0000000000178,-1055.9999999999973,-330.9999999999924,1771.9999999999914,293.99999999999426,85.00000000000173,235.00000000000742,1053.9999999999993,-938.0000000000024,-1195.999999999998,-1287.9999999999968,207.99999999999707,-521.0000000000048,-390.0000000000015,,200.00000000001853
2016.03.15,1029.9999999999975,362.00000000001785,-637.0000000000005,683.9999999999957,703.9999999999935,513.0000000000078,-1024.000000000001,-348.9999999999993,1971.99999999998,343.00000000000443,15.00000000000945,279.00000000000705,1180.0000000000032,-905.9999999999917,-1152.000000000001,-1233.000000000004,214.00000000000307,-493.99999999999443,-392.00000000001455,,1109.0000000000136
2016.03.15,1089.0000000000066,381.0000000000091,-544.0000000000111,734.9999999999968,708.999999999993,434.000000000001,-977.0000000000039,-349.99999999999477,1862.9999999999995,340.00000000000693,5.000000000010552,253.00000000001432,1120.9999999999943,-867.999999999995,-1103.999999999999,-1236.9999999999948,209.9999999999991,-526.0000000000042,-385.00000000001313,,1149.0000000000155
2016.03.15,1039.000000000012,376.00000000002075,-574.0000000000123,715.9999999999833,697.9999999999986,401.00000000000693,-1037.9999999999968,-349.99999999999477,1927.9999999999973,314.00000000001427,-31.000000000003247,250.00000000001688,1110.000000000011,-897.9999999999961,-1109.0000000000089,-1236.9999999999948,168.00000000000148,-502.00000000000244,-392.9999999999989,,868.0000000000528
2016.03.15,994.000000000006,379.0000000000182,-671.0000000000065,627.9999999999841,618.9999999999918,367.0000000000062,-1126.0000000000048,-308.9999999999926,1798.0000000000018,297.0000000000139,-65.99999999998829,176.00000000002058,954.9999999999948,-935.9999999999928,-1106.9999999999993,-1209.0000000000032,143.00000000000423,-492.0000000000035,-379.0000000000182,,61.00000000003274
2016.03.15,971.9999999999951,377.0000000000051,-815.0000000000119,630.9999999999816,698.9999999999941,333.0000000000055,-1441.0000000000025,-325.99999999999295,1847.9999999999848,124.00000000001299,-92.99999999998754,54.0000000000207,992.9999999999994,-1239.0000000000043,-1442.9999999999977,-1591.0000000000082,128.00000000000588,-629.9999999999973,-506.0000000000064,,-1925.0000000000027
2016.03.15,1139.0000000000011,246.00000000001288,-874.0000000000094,960.9999999999897,837.9999999999943,412.9999999999967,-1382.9999999999955,-470.9999999999992,2419.9999999999873,-198.99999999999363,15.00000000000945,318.00000000001825,1279.9999999999923,-1405.0000000000011,-1594.9999999999989,-1641.0000000000055,126.0000000000039,-527.9999999999951,-459.0000000000094,,-799.0000000000014
2016.03.15,1069.9999999999932,242.00000000000887,-970.0000000000131,1124.9999999999982,810.9999999999951,702.0000000000026,-1290.9999999999968,-581.9999999999936,2460.9999999999845,-375.9999999999986,49.00000000001015,772.0000000000172,1455.9999999999907,-1468.0000000000036,-1679.000000000002,-1668.9999999999968,138.00000000000477,-400.00000000000034,-313.00000000000773,,77.99999999999261
2016.03.15,1344.0000000000118,323.0000000000066,-990.9999999999997,1078.0000000000011,733.9999999999902,817.000000000001,-1344.9999999999989,-609.9999999999994,2739.999999999981,46.999999999997044,-116.00000000000499,731.9999999999993,1259.9999999999945,-1521.9999999999914,-1659.000000000006,-1620.999999999995,44.99999999999504,-309.99999999999915,-293.0000000000099,,652.9999999999742
2016.03.15,1349.0000000000002,303.0000000000088,-944.0000000000026,1227.9999999999848,729.9999999999973,859.0000000000098,-1331.0000000000032,-746.9999999999976,2826.999999999998,-35.00000000000725,-712.9999999999859,774.000000000008,1065.0000000000048,-1536.0000000000014,-1587.0000000000032,-1549.0000000000066,-85.99999999999719,-248.00000000000378,-269.00000000000813,,89.99999999999437
2016.03.15,1940.0000000000084,474.0000000000189,-859.9999999999994,1362.999999999981,706.999999999991,1222.000000000012,-1379.000000000005,-807.9999999999976,3371.9999999999854,208.00000000000819,-777.0000000000055,866.0000000000113,939.0000000000009,-1661.9999999999918,-1606.0000000000086,-1445.999999999998,-174.99999999999181,-41.000000000002146,-153.00000000000313,,2184.0000000000136
2016.03.15,1984.9999999999923,526.0000000000042,-929.000000000002,1471.9999999999845,761.0000000000006,1218.000000000008,-1472.999999999999,-753.9999999999991,3463.9999999999986,317.9999999999961,-690.9999999999972,899.0000000000053,930.0000000000086,-1671.999999999997,-1710.000000000008,-1591.9999999999986,-139.00000000000023,-156.99999999999602,-154.0000000000097,,2301.99999999999
2016.03.15,1985.9999999999989,533.0000000000057,-888.0000000000052,1433.9999999999798,766.9999999999955,1187.0000000000048,-1539.0000000000014,-788.9999999999952,3483.000000000004,522.0000000000002,-706.0000000000066,814.0000000000036,1069.9999999999932,-1622.0,-1682.0000000000023,-1561.9999999999977,19.00000000000235,-114.00000000000298,-134.00000000001188,,2778.999999999966
2016.03.15,2089.999999999992,512.0000000000014,-893.0000000000007,1448.999999999989,822.9999999999959,1319.0000000000034,-1450.9999999999934,-870.9999999999995,3525.999999999982,575.9999999999987,-628.0000000000064,921.0000000000163,1244.0000000000007,-1641.0000000000055,-1719.0000000000082,-1614.0000000000043,16.0000000000049,-175.00000000000293,-150.00000000000568,,3333.9999999999563
2016.03.15,1995.9999999999977,453.0000000000145,-1016.0000000000053,1345.9999999999804,789.9999999999907,1343.0000000000052,-1486.000000000004,-844.0000000000003,3527.999999999992,615.00000000001,-653.999999999999,860.0000000000163,1249.9999999999955,-1680.9999999999973,-1731.0000000000086,-1602.9999999999945,28.000000000005798,-175.00000000000293,-148.99999999999915,,2869.999999999997
