date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,EURCAD,EURAUD,EURNZD,AUDJPY,NZDCAD,empty,sum
2015.03.09,-8.000000000008,-22.999999999995246,-58.9999999999975,-17.000000000000348,-53.999999999998494,-63.99999999999739,-35.999999999991594,-15.000000000000568,-15.999999999993797,-4.999999999999449,-18.0000000000069,-14.000000000002899,-58.000000000002494,-25.00000000000835,0.0,-72.99999999999329,-29.999999999996696,,-514.999999999993
2015.03.09,-26.999999999999247,-68.99999999998573,18.999999999991246,-18.0000000000069,-38.0000000000047,-85.99999999998609,44.0000000000218,-55.00000000000682,-34.99999999999615,7.0000000000014495,43.999999999999595,-55.000000000005045,-119.00000000000244,-66.99999999999484,42.0000000000087,-73.99999999999807,31.000000000003247,,-455.99999999996
2015.03.09,121.99999999999989,70.0000000000145,33.999999999991815,75.00000000000284,41.9999999999976,-55.99999999998939,83.00000000001084,39.99999999999204,29.000000000001247,38.0000000000047,136.99999999999824,-51.99999999999649,-26.999999999999247,-35.00000000000725,248.00000000000378,-30.000000000001137,112.000000000001,,830.000000000025
2015.03.09,188.9999999999947,118.00000000001809,52.99999999999727,109.00000000000354,73.99999999999629,35.00000000000725,97.00000000001374,131.9999999999908,58.000000000002494,60.99999999999994,191.99999999999218,-29.999999999996696,-18.0000000000069,-8.999999999992347,296.9999999999917,25.000000000005684,143.00000000000423,,1526.0000000000223
2015.03.09,188.9999999999947,140.0000000000068,52.99999999999727,105.99999999998388,75.9999999999983,14.000000000002899,28.000000000005798,33.999999999991815,34.99999999999615,39.00000000000014,161.00000000000003,0.0,38.0000000000047,1.999999999990898,360.9999999999891,-10.99999999999568,107.00000000000153,,1371.9999999999682
2015.03.09,26.999999999999247,157.00000000000713,34.99999999999659,14.999999999987246,-36.0000000000027,-226.99999999999943,-95.999999999985,-52.00000000000671,-24.999999999997247,17.000000000000348,132.99999999999423,-0.999999999995449,76.99999999999375,117.99999999999588,452.00000000000796,-81.99999999999363,124.00000000000189,,636.0000000000041
2015.03.09,13.999999999991797,121.00000000001555,-25.99999999999625,-82.00000000000429,-141.00000000000225,-202.9999999999976,-86.99999999999264,-14.000000000010004,28.000000000005798,107.99999999999699,161.99999999999548,0.0,175.00000000001404,299.00000000000483,506.9999999999908,-183.9999999999975,141.00000000000225,,818.000000000017
2015.03.09,71.99999999999429,83.00000000001084,1.9999999999953388,-29.999999999996696,-156.00000000000057,-85.99999999998609,-11.999999999989797,24.999999999991473,36.0000000000027,129.9999999999968,229.99999999999687,-7.0000000000014495,103.00000000000864,256.99999999999613,547.0000000000086,-224.99999999999432,175.00000000000293,,1144.0000000000357
2015.03.09,48.99999999999905,63.000000000013046,-61.99999999999761,-17.000000000000348,-153.00000000000313,-95.999999999985,19.00000000001345,12.000000000000455,41.9999999999976,170.00000000000347,253.99999999999866,-24.000000000001798,83.9999999999952,306.9999999999906,573.0000000000013,-188.99999999999295,247.00000000000833,,1279.0000000000405
2015.03.09,78.00000000000028,102.00000000000209,-118.99999999999977,2.999999999997449,-192.00000000000327,-145.99999999997948,-7.999999999985796,156.99999999999648,31.000000000003247,221.99999999999997,256.99999999999613,-26.000000000003798,89.00000000000574,392.9999999999989,583.0000000000002,-164.00000000000148,233.00000000000543,,1493.0000000000323
2015.03.09,14.999999999998348,74.0000000000185,-262.00000000000045,-32.0000000000098,-208.00000000000819,-234.99999999998522,-44.99999999998394,170.99999999999227,7.9999999999968985,219.00000000000253,276.9999999999939,-39.00000000000014,95.00000000000064,468.00000000000176,682.9999999999892,-161.99999999999193,297.9999999999983,,1325.0000000000127
