date,GBPUSD,EURUSD,GBPCHF,EURCHF,EURGBP,EURJPY,EURCAD,EURAUD,empty,sum
2015.01.19,-131.99999999999878,-2.0000000000131024,-51.000000000001044,-201.00000000000674,-15.999999999993797,-30.000000000001137,-26.999999999999247,-127.00000000001043,,-586.0000000000243
2015.01.19,-18.999999999991246,29.999999999996696,-75.00000000000284,-2.000000000002,-15.999999999993797,-37.00000000000614,-28.000000000005798,-114.99999999999844,,-262.0000000000035
2015.01.19,42.999999999993044,69.9999999999923,-404.0000000000044,-60.99999999999994,1.0000000000065512,44.999999999987494,20.999999999982144,-82.00000000000429,,-367.00000000004707
2015.01.19,110.99999999999443,79.99999999999119,-374.0000000000077,-255.00000000000523,4.000000000004,62.99999999998818,-1.0000000000065512,7.0000000000014495,,-365.00000000004025
2015.01.19,117.00000000001154,32.999999999994145,214.00000000000307,-269.00000000000813,-20.999999999993246,112.99999999999955,-80.00000000001339,-172.0000000000166,,-65.00000000002305
2015.01.19,-35.999999999991594,-1.0000000000065512,-283.000000000011,-234.00000000000088,-46.999999999997044,18.000000000000682,-107.00000000001265,-160.00000000000458,,-850.0000000000235
2015.01.19,60.99999999999994,45.000000000006146,-324.9999999999975,27.999999999994696,12.999999999996348,-304.00000000000205,-62.000000000006494,-209.9999999999991,,-754.0000000000081
2015.01.19,109.00000000000354,124.99999999999733,-314.00000000001427,47.9999999999925,19.00000000000235,-383.0000000000098,75.99999999998718,49.99999999999449,,-270.00000000004667
2015.01.19,80.00000000001339,38.99999999998904,-392.9999999999989,56.0000000000005,-5.999999999994898,-251.00000000000477,-78.00000000000028,36.999999999998145,,-515.9999999999977
2015.01.19,83.9999999999952,28.999999999990145,-849.9999999999952,243.99999999999977,-5.999999999994898,-314.9999999999977,-90.99999999999665,-49.00000000001015,,-954.0000000000094
2015.01.19,42.0000000000087,7.0000000000014495,-964.0000000000093,466.9999999999952,-7.0000000000014495,-562.0000000000118,-80.99999999999774,-7.0000000000014495,,-1105.0000000000164
2015.01.19,76.99999999999375,31.000000000003247,-1045.000000000007,490.00000000000153,-5.999999999994898,-524.0000000000009,-66.00000000001049,193.99999999998306,,-849.0000000000317
2015.01.19,80.99999999999774,41.000000000002146,-1302.0000000000032,716.0000000000056,-5.999999999994898,-442.0000000000073,-113.00000000000753,136.00000000000279,,-889.0000000000045
2015.01.19,80.00000000001339,14.000000000002899,-1266.0000000000116,706.999999999991,-19.999999999997797,-534.9999999999966,-119.00000000000244,109.00000000000354,,-1029.9999999999975
2015.01.19,72.0000000000054,1.0000000000065512,-1178.9999999999968,577.0000000000052,-29.999999999996696,-454.00000000000773,-158.99999999999804,60.99999999999994,,-1110.999999999982
2015.01.19,82.00000000000429,28.999999999990145,-983.0000000000006,409.99999999999926,-26.999999999999247,-382.000000000005,-194.0000000000053,105.99999999998388,,-959.0000000000325
2015.01.19,42.0000000000087,-9.000000000014552,-859.0000000000098,-577.0000000000052,-48.000000000003595,-408.00000000001546,-285.00000000000193,28.999999999990145,,-2115.000000000052
2015.01.19,73.00000000001194,-5.000000000010552,-1154.0000000000105,183.99999999999528,-26.999999999999247,-331.99999999999363,-269.00000000000813,48.000000000003595,,-1482.0000000000114
2015.01.19,46.999999999997044,124.99999999999733,-1307.999999999998,564.9999999999933,19.00000000000235,-310.0000000000023,-170.00000000000347,-2.999999999997449,,-1035.0000000000111
2015.01.19,-96.00000000000719,18.999999999991246,-1192.9999999999995,439.99999999999596,34.99999999999615,-282.0000000000107,-153.00000000000313,75.00000000000284,,-1155.0000000000346
2015.01.19,-55.000000000005045,-12.000000000012001,-1038.0000000000057,97.9999999999981,-0.999999999995449,-364.0000000000043,-147.00000000000824,53.999999999998494,,-1465.0000000000343
2015.01.19,143.00000000000423,167.9999999999904,-743.0000000000048,-73.00000000000084,53.00000000000304,-122.0000000000141,18.999999999991246,259.9999999999936,,-295.00000000003723
2015.01.19,113.00000000000753,285.00000000000193,-1236.9999999999993,-28.000000000005798,78.99999999999574,37.00000000000614,251.99999999998556,646.9999999999976,,147.9999999999893
2015.01.19,235.00000000000742,563.0000000000024,-1361.0000000000123,957.9999999999922,206.00000000000617,409.9999999999966,512.0000000000014,841.0000000000028,,2363.9999999999964
2015.01.19,245.0000000000063,431.99999999998795,-1219.0000000000146,858.0000000000032,158.0000000000026,278.99999999999636,342.9999999999822,722.9999999999848,,1818.9999999999488
2015.01.19,136.00000000000279,363.9999999999866,-1251.000000000002,831.000000000004,148.0000000000037,230.99999999999454,224.99999999998633,726.9999999999887,,1410.9999999999645
2015.01.19,146.00000000000168,388.9999999999949,-1529.0000000000025,818.9999999999919,131.99999999999878,240.99999999998545,302.0000000000023,776.9999999999833,,1276.999999999956
2015.01.19,212.99999999999653,324.9999999999975,-1930.0000000000095,1096.9999999999925,53.999999999998494,216.99999999998454,292.9999999999877,748.9999999999997,,1017.9999999999475
2015.01.19,242.00000000000887,326.9999999999884,-2388.999999999997,1411.0000000000066,77.00000000000485,348.99999999998954,369.99999999998147,597.0000000000031,,983.9999999999859
2015.01.19,137.9999999999937,434.9999999999854,-1610.0000000000002,1292.9999999999886,192.00000000000327,395.00000000001023,405.9999999999952,688.9999999999841,,1937.9999999999604
2015.01.19,97.00000000001374,472.9999999999901,-2181.999999999995,1380.0000000000034,253.99999999999866,506.0000000000002,573.0000000000013,732.9999999999836,,1833.999999999996
2015.01.19,110.00000000001009,543.0000000000045,-1617.0000000000018,1421.0000000000057,297.9999999999983,567.9999999999836,571.9999999999948,665.9999999999889,,2560.999999999984
2015.01.19,86.0000000000083,469.99999999999267,-1693.0000000000111,1452.9999999999932,265.99999999999955,651.9999999999868,544.9999999999955,570.0000000000039,,2348.9999999999686
2015.01.19,219.99999999999798,573.9999999999857,-2059.999999999995,1408.9999999999936,250.00000000000577,593.9999999999941,634.0000000000013,584.9999999999911,,2205.9999999999745
2015.01.19,313.99999999999204,611.000000000006,-2696.0000000000095,1834.9999999999866,229.99999999999687,754.9999999999955,769.9999999999818,776.9999999999833,,2595.9999999999327
2015.01.19,269.9999999999925,724.9999999999978,-2681.0,2095.999999999987,323.0000000000066,896.9999999999914,668.9999999999862,899.9999999999897,,3198.999999999951
2015.01.19,235.99999999999176,695.9999999999856,-2892.0000000000055,2120.999999999995,282.0000000000045,889.9999999999864,607.9999999999864,905.0000000000002,,2845.9999999999445
2015.01.19,-26.999999999999247,672.0000000000059,-2683.9999999999973,2103.9999999999945,380.00000000000256,812.9999999999882,641.999999999987,975.9999999999991,,2875.999999999981
2015.01.19,32.999999999994145,682.9999999999892,-2558.000000000016,2300.9999999999973,390.0000000000015,786.0000000000014,570.9999999999882,966.9999999999845,,3172.9999999999404
2015.01.19,-45.99999999999049,495.99999999998533,-2634.000000000003,2322.000000000002,361.0000000000002,657.0000000000107,348.9999999999993,824.9999999999868,,2329.999999999991
2015.01.19,-18.0000000000069,503.99999999999335,-2842.0000000000114,2370.0000000000055,343.00000000000443,667.0000000000016,363.9999999999866,811.9999999999905,,2199.9999999999636
2015.01.19,-32.999999999994145,560.0000000000049,-2795.000000000014,2516.9999999999914,363.0000000000022,733.0000000000041,441.0000000000025,866.9999999999956,,2652.9999999999923
2015.01.19,-58.99999999998684,560.0000000000049,-2717.0000000000136,2500.9999999999977,397.0000000000029,788.0000000000109,366.999999999984,821.9999999999894,,2658.9999999999895
2015.01.19,-194.0000000000053,480.99999999999807,-2673.9999999999986,2496.9999999999936,404.0000000000044,859.0000000000089,210.99999999998343,812.999999999997,,2396.9999999999814
2015.01.19,-194.99999999998963,478.999999999985,-2690.999999999999,2502.9999999999886,416.00000000000523,817.9999999999836,170.99999999998784,821.9999999999894,,2322.9999999999513
2015.01.19,-160.00000000000458,500.9999999999959,-2706.000000000008,2524.9999999999995,422.00000000000017,710.9999999999843,209.9999999999991,747.9999999999931,,2250.9999999999595
2015.01.19,-168.99999999999693,516.0000000000053,-2690.0000000000146,2559.0,419.00000000000273,712.9999999999939,73.99999999999629,710.999999999995,,2132.999999999982
2015.01.19,-181.9999999999933,514.9999999999987,-2690.999999999999,2519.999999999989,414.9999999999987,664.999999999992,68.99999999998573,751.9999999999972,,2062.999999999969
2015.01.20,-276.9999999999939,506.9999999999908,-2688.0000000000014,2526.000000000006,421.0000000000047,716.0000000000082,114.99999999999844,714.999999999999,,2035.0000000000118
2015.01.20,-330.9999999999924,499.000000000005,-2568.999999999999,2468.0000000000036,446.00000000000193,757.000000000005,117.99999999999588,849.9999999999952,,2238.0000000000155
2015.01.20,-302.9999999999866,478.0000000000006,-2561.9999999999977,2326.99999999999,465.9999999999998,817.0000000000073,208.99999999999253,958.9999999999987,,2391.0000000000045
2015.01.20,-453.99999999999886,380.00000000000256,-2517.0000000000136,2334.999999999998,475.99999999999864,730.9999999999945,175.99999999999838,896.9999999999923,,2023.999999999972
2015.01.20,-445.99999999999085,370.999999999988,-2512.000000000003,2276.999999999996,461.0000000000003,794.9999999999875,102.00000000000209,970.9999999999885,,2018.9999999999682
2015.01.20,-482.00000000000466,310.9999999999946,-2429.0000000000146,2337.9999999999955,460.00000000000483,835.000000000008,130.99999999999224,990.000000000002,,2153.999999999978
2015.01.20,-696.999999999992,204.00000000000418,-2412.000000000014,2295.999999999987,453.0000000000034,850.9999999999991,41.000000000002146,970.9999999999885,,1706.9999999999782
2015.01.20,-693.9999999999947,194.99999999998963,-2249.9999999999964,2300.9999999999973,482.00000000000466,1037.0000000000061,38.99999999998904,634.0000000000013,,1743.9999999999973
2015.01.20,-689.0000000000063,270.99999999999903,-2239.000000000013,2194.9999999999914,523.0000000000068,1088.9999999999986,153.9999999999875,532.9999999999835,,1836.9999999999472
2015.01.20,-639.9999999999961,278.00000000000045,-2401.0000000000086,2232.999999999996,480.99999999999807,1170.9999999999923,251.99999999998556,1105.9999999999848,,2479.999999999952
2015.01.20,-585.9999999999976,228.99999999999034,-2408.9999999999945,2367.000000000008,451.9999999999969,1009.9999999999909,210.99999999998343,1164.9999999999939,,2438.9999999999714
2015.01.20,-601.9999999999915,246.99999999999721,-2418.000000000009,2336.999999999989,470.9999999999992,1134.999999999991,222.99999999999542,1127.9999999999957,,2520.9999999999673
2015.01.20,-604.0000000000045,251.99999999998556,-2421.0000000000064,2323.9999999999927,465.9999999999998,1079.999999999984,200.99999999998454,1018.9999999999922,,2316.9999999999277
2015.01.20,-600.0000000000006,214.99999999998744,-2390.000000000003,2239.9999999999977,455.0000000000054,1121.9999999999857,156.99999999998494,1000.9999999999852,,2199.9999999999427
2015.01.20,-600.0000000000006,221.00000000000452,-2290.000000000014,2072.0000000000073,451.9999999999969,1165.9999999999968,193.99999999998306,950.9999999999908,,2165.999999999965
2015.01.20,-564.9999999999933,235.99999999999176,-2337.9999999999955,2089.0000000000077,446.9999999999974,1245.0000000000045,202.9999999999976,897.9999999999987,,2215.000000000009
2015.01.20,-560.0000000000049,151.9999999999966,-2246.999999999999,2019.9999999999995,390.0000000000015,1269.0000000000055,177.99999999998929,1010.9999999999841,,2212.9999999999727
2015.01.20,-557.0000000000075,170.00000000000347,-2737.999999999996,2109.0000000000055,367.0000000000062,1274.000000000001,156.99999999998494,912.999999999986,,1694.9999999999836
2015.01.20,-497.99999999999847,153.9999999999875,-3012.0000000000146,2353.000000000005,334.00000000000097,1270.9999999999866,58.99999999998684,729.9999999999862,,1390.99999999994
2015.01.20,-418.9999999999916,217.99999999998488,-2812.0000000000146,2141.9999999999995,351.99999999999676,1199.9999999999886,112.000000000001,712.9999999999859,,1505.9999999999504
2015.01.20,-346.0000000000019,221.00000000000452,-2607.0000000000036,2146.0000000000036,314.0000000000032,1236.9999999999948,81.9999999999821,726.0000000000044,,1772.9999999999873
2015.01.20,-255.00000000000523,190.00000000000128,-2639.0000000000136,2129.9999999999873,192.00000000000327,906.0000000000059,-59.000000000009045,353.0000000000033,,817.9999999999729
2015.01.20,-78.00000000000028,238.0000000000049,-2747.999999999995,1739.0000000000016,165.9999999999995,1056.0000000000116,4.999999999988347,390.9999999999858,,768.9999999999964
2015.01.20,79.00000000000685,322.00000000000006,-2427.0000000000014,1673.9999999999977,168.99999999999693,1257.000000000005,136.00000000000279,602.999999999998,,1813.0000000000057
2015.01.20,185.00000000001293,337.99999999999386,-2524.000000000015,1749.0000000000005,107.00000000000153,1384.999999999991,238.99999999998923,731.9999999999993,,2210.9999999999736
2015.01.20,195.00000000001182,492.0000000000035,-2415.0000000000114,1878.9999999999861,182.99999999999983,1689.9999999999977,471.9999999999835,802.9999999999982,,3298.9999999999695
2015.01.20,200.00000000000017,346.0000000000019,-2354.000000000012,1604.9999999999898,114.00000000000298,1549.0000000000066,358.9999999999982,680.9999999999983,,2499.999999999986
2015.01.20,96.00000000000719,160.99999999998892,-2449.999999999997,1509.999999999989,29.999999999996696,1578.000000000003,258.99999999998704,550.9999999999903,,1734.9999999999654
2015.01.20,117.99999999999588,211.00000000000563,-2254.0000000000005,1530.9999999999934,68.00000000000139,1712.9999999999939,476.9999999999941,678.0000000000008,,2541.9999999999845
2015.01.20,262.00000000000665,303.9999999999932,-2302.000000000004,1530.9999999999934,4.999999999999449,1741.9999999999902,597.9999999999874,698.999999999983,,2838.999999999949
2015.01.20,300.99999999999574,241.99999999998667,-2124.999999999999,1296.9999999999925,-53.00000000000304,1663.000000000011,543.999999999989,687.9999999999998,,2556.9999999999727
2015.01.20,432.9999999999945,346.9999999999862,-2175.000000000016,1300.9999999999966,-44.99999999999504,1730.9999999999945,719.9999999999873,864.9999999999825,,3176.999999999931
2015.01.20,512.0000000000014,309.99999999998806,-2171.9999999999964,1319.0000000000034,-80.99999999999774,1663.000000000011,981.999999999994,892.9999999999883,,3425.999999999992
2015.01.20,496.99999999999187,251.99999999998556,-2456.0000000000136,1170.0000000000043,-129.00000000000134,1334.0000000000032,1102.9999999999873,724.9999999999978,,2495.999999999955
2015.01.20,479.99999999999153,188.9999999999947,-2401.0000000000086,1307.999999999998,-124.00000000000189,1438.999999999993,1442.9999999999943,927.9999999999955,,3261.9999999999563
2015.01.20,534.0000000000123,174.99999999999181,-3059.000000000012,1591.9999999999934,-187.00000000000384,1251.0000000000048,1461.9999999999854,909.0000000000042,,2676.9999999999764
2015.01.20,463.0000000000134,49.99999999999449,-3072.000000000008,1631.0000000000048,-219.00000000000253,1183.9999999999975,1173.9999999999861,825.9999999999934,,2036.9999999999793
2015.01.20,253.99999999999866,21.00000000000435,-2620.0,1475.000000000004,-149.99999999999457,1164.999999999992,1258.999999999988,790.0000000000018,,2193.9999999999945
2015.01.20,276.9999999999939,11.999999999989797,-2458.0000000000045,1526.0000000000052,-131.99999999999878,1219.9999999999989,1234.9999999999861,795.9999999999967,,2475.9999999999673
2015.01.20,202.00000000001327,-92.00000000000318,-2724.0000000000155,1441.0000000000034,-185.00000000000182,1320.999999999998,1122.0000000000007,683.9999999999957,,1768.9999999999905
2015.01.20,161.00000000001114,-117.99999999999588,-2594.0000000000073,1526.0000000000052,-151.00000000000114,1259.999999999991,1134.999999999997,664.9999999999823,,1883.9999999999825
2015.01.20,201.00000000000674,-80.00000000001339,-2722.0000000000023,1509.999999999989,-165.9999999999995,1403.9999999999964,1190.9999999999866,726.0000000000044,,2063.9999999999677
2015.01.20,234.00000000000088,-96.00000000000719,-2845.0000000000086,1774.9999999999932,-197.99999999999818,1426.9999999999925,1142.999999999983,696.999999999992,,2136.9999999999472
2015.01.20,270.99999999999903,-127.00000000001043,-2919.000000000005,1861.999999999986,-224.000000000002,1427.9999999999973,1181.999999999994,702.0000000000026,,2174.9999999999613
2015.01.20,265.0000000000041,-70.0000000000145,-2981.0000000000114,1673.9999999999977,-170.99999999999892,1420.9999999999923,1217.9999999999857,662.9999999999914,,2018.9999999999463
2015.01.20,194.0000000000053,-68.00000000000139,-2885.000000000004,1526.0000000000052,-170.00000000000347,1364.0000000000043,1280.9999999999989,669.9999999999928,,1911.9999999999977
2015.01.20,144.0000000000108,-29.00000000001235,-2628.000000000008,1705.000000000001,-149.99999999999457,1377.0000000000095,1383.000000000001,702.9999999999869,,2504.999999999994
2015.01.20,139.00000000000023,-45.000000000006146,-2489.0000000000077,1621.0000000000057,-120.99999999999334,1460.9999999999843,1392.9999999999998,685.0000000000023,,2643.999999999985
2015.01.21,123.00000000000644,-43.999999999999595,-2340.0000000000086,1520.9999999999945,-127.99999999999478,1436.000000000007,1455.9999999999907,742.9999999999826,,2766.999999999978
2015.01.21,164.99999999999292,7.999999999985796,-2339.0000000000023,1482.99999999999,-88.99999999999464,1413.9999999999873,1430.9999999999823,821.9999999999894,,2894.999999999931
2015.01.21,151.00000000001222,-21.00000000000435,-2202.000000000015,1337.9999999999948,-85.00000000000173,1382.000000000005,1417.999999999986,854.9999999999835,,2835.9999999999604
2015.01.21,154.0000000000097,-107.00000000001265,-2185.0000000000146,1346.0000000000027,-134.99999999999625,1281.000000000006,1359.9999999999834,844.0000000000003,,2557.999999999979
2015.01.21,95.00000000000064,-117.99999999999588,-2307.0000000000146,1418.9999999999925,-126.99999999999933,1258.0000000000098,1377.9999999999905,836.9999999999989,,2434.9999999999823
2015.01.21,70.99999999999883,-56.99999999999594,-2180.000000000004,1343.9999999999895,-92.00000000000318,1246.0000000000093,1349.9999999999845,788.9999999999952,,2470.999999999974
2015.01.21,103.99999999999298,-22.999999999995246,-2090.000000000014,1363.0000000000032,-59.99999999999339,1262.0000000000005,1353.9999999999886,886.9999999999934,,2796.999999999976
