date,EURUSD,USDJPY,USDCAD,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,EURJPY,EURCAD,CADJPY,empty,sum
2021.11.01,-60.000000000015596,-72.00000000000273,0.0,0.0,-266.9999999999959,-202.9999999999976,-18.999999999991246,-16.0000000000049,-134.9999999999909,-81.00000000001728,-57.00000000001815,-132.000000000005,,-1042.0000000000393
2021.11.01,-46.0000000000127,-69.99999999999318,17.000000000000348,60.000000000015596,-299.99999999999716,-202.0000000000022,104.99999999999955,2.999999999997449,-140.99999999999113,-77.0000000000266,-26.999999999999247,-123.00000000000466,,-801.0000000000139
2021.11.01,-43.00000000001525,-66.0000000000025,42.0000000000087,67.00000000001705,-307.00000000000216,-165.9999999999995,114.00000000000298,3.999999999992898,-164.99999999999204,-90.00000000000341,17.000000000000348,-111.0000000000042,,-703.999999999997
2021.11.01,-75.00000000000284,-150.99999999999625,38.0000000000047,73.00000000001194,-337.99999999999386,-192.00000000000327,149.00000000001023,-4.999999999999449,-234.99999999998522,-141.00000000001955,-8.000000000008,-156.99999999999648,,-1041.9999999999782
2021.11.01,-97.00000000001374,-144.99999999999602,-24.000000000001798,62.000000000006494,-347.999999999999,-265.0000000000041,196.00000000000728,-33.000000000005244,-240.99999999998545,-148.00000000002456,-145.00000000001734,-216.99999999999875,,-1405.0000000000323
2021.11.01,-112.000000000001,-99.99999999999432,24.000000000001798,41.000000000002146,-299.99999999999716,-212.00000000000108,127.00000000001043,-29.999999999996696,-197.99999999997908,-78.00000000000296,-76.0000000000094,-144.99999999999602,,-1058.9999999999632
2021.11.01,-90.00000000001229,-42.00000000000159,58.000000000002494,64.0000000000196,-259.00000000000034,-168.99999999999693,121.00000000000443,24.000000000001798,-60.000000000002274,-34.000000000020236,0.9999999999843467,-88.00000000000807,,-474.000000000029
2021.11.01,-84.0000000000174,-67.99999999999784,46.999999999997044,52.000000000007596,-278.99999999999636,-185.00000000000182,113.00000000000753,0.999999999995449,-108.00000000000409,-35.00000000002501,-36.0000000000138,-114.00000000000432,,-696.000000000053
2021.11.01,-80.00000000001339,-55.999999999997385,14.999999999987246,54.0000000000207,-263.9999999999958,-221.99999999999997,167.00000000000603,-2.000000000002,-88.99999999999864,-15.00000000001478,-76.0000000000094,-114.99999999999488,,-683.0000000000123
2021.11.01,-97.00000000001374,0.0,11.00000000000545,43.00000000001525,-191.0000000000025,-224.9999999999974,163.00000000000205,-31.999999999998696,-38.99999999998727,44.999999999987494,-116.00000000000499,-85.99999999999852,,-523.999999999993
2021.11.01,-96.00000000000719,-88.99999999999864,12.999999999996348,54.0000000000207,-250.0,-221.00000000000452,131.00000000000333,-29.000000000001247,-143.00000000000068,-22.00000000001978,-104.00000000001519,-141.9999999999959,,-898.0000000000229
2021.11.01,-124.99999999999733,-111.99999999999477,31.000000000003247,78.00000000000028,-254.99999999999545,-256.0000000000007,174.00000000000747,-40.00000000000669,-201.99999999999818,-50.00000000001137,-93.00000000000975,-159.9999999999966,,-1009.9999999999999
2021.11.01,-151.9999999999966,-180.99999999999739,75.00000000000284,89.00000000000574,-262.00000000000045,-243.00000000000432,142.00000000000878,-34.000000000000696,-225.9999999999991,-77.0000000000266,-89.00000000000574,-159.9999999999966,,-1118.0000000000102
2021.11.01,-165.9999999999995,-203.00000000000296,143.00000000000423,87.00000000001484,-295.99999999999227,-217.99999999999596,155.00000000000514,-24.999999999997247,-205.99999999998886,-79.00000000000773,-40.0000000000178,-141.00000000000534,,-988.9999999999835
2021.11.01,-121.00000000001555,-177.99999999999727,62.99999999999084,97.00000000001374,-347.999999999999,-209.9999999999991,167.00000000000603,-9.999999999998899,-284.9999999999966,-183.00000000002115,-17.000000000000348,-183.00000000000693,,-1208.000000000024
2021.11.01,-49.00000000001015,-210.99999999999852,45.000000000006146,115.00000000002063,-387.999999999991,-219.99999999999798,204.00000000000418,-12.000000000000899,-352.00000000000387,-235.00000000001364,3.999999999981796,-227.99999999999443,,-1326.9999999999977
2021.11.01,-85.00000000000173,-220.99999999998943,43.999999999999595,115.00000000002063,-359.99999999999943,-214.00000000000307,248.00000000000378,24.999999999997247,-265.99999999999113,-198.0000000000075,2.999999999997449,-185.00000000000227,,-1093.999999999976
2021.11.01,-86.0000000000083,-251.99999999999534,86.99999999999264,101.00000000001774,-426.00000000000193,-224.9999999999974,192.00000000000327,29.999999999996696,-293.9999999999827,-252.00000000000955,18.999999999991246,-210.00000000000796,,-1316.0000000000016
2021.11.01,-119.00000000000244,-263.9999999999958,89.99999999999008,87.00000000001484,-441.99999999999307,-217.0000000000005,184.00000000000637,90.99999999999665,-191.0000000000025,-251.00000000000477,-18.0000000000069,-221.9999999999942,,-1271.9999999999923
2021.11.01,-153.00000000000313,-325.00000000000284,165.9999999999995,92.00000000000318,-500.0,-156.99999999999602,150.00000000000568,148.0000000000037,-143.00000000000068,-407.0000000000107,95.999999999985,-189.00000000000716,,-1222.0000000000236
2021.11.01,-29.00000000001235,-341.99999999999875,113.99999999999189,70.0000000000145,-653.9999999999964,-143.9999999999997,77.00000000000485,93.99999999999409,-400.0000000000057,-483.0000000000041,132.99999999998312,-280.00000000000114,,-1844.0000000000296
2021.11.01,42.999999999993044,-307.00000000000216,102.00000000000209,144.0000000000108,-592.9999999999893,-165.00000000000404,138.00000000000477,131.99999999999878,-377.9999999999859,-489.0000000000043,182.99999999999983,-262.00000000000045,,-1451.999999999977
2021.11.01,44.99999999998394,-173.99999999999238,99.00000000000463,126.0000000000039,-453.9999999999935,-153.00000000000313,142.00000000000878,212.00000000000108,-27.999999999991587,-317.0000000000073,183.99999999998417,-162.00000000000614,,-480.0000000000075
2021.11.01,-7.0000000000014495,-176.9999999999925,17.000000000000348,70.0000000000145,-465.999999999994,-197.00000000000273,155.00000000000514,190.99999999999673,-48.00000000000182,-308.00000000002115,22.999999999995246,-201.99999999999818,,-948.9999999999999
2021.11.01,21.00000000000435,-152.00000000000102,-39.999999999995595,19.00000000001345,-549.9999999999972,-146.00000000000168,116.00000000000499,200.99999999999562,6.000000000000227,-296.0000000000207,43.999999999999595,-218.9999999999941,,-995.999999999992
2021.11.01,32.999999999994145,-164.99999999999204,-32.0000000000098,40.0000000000178,-573.9999999999981,-185.99999999999727,143.9999999999997,237.99999999999378,90.00000000000341,-315.00000000002615,13.999999999980695,-254.0000000000049,,-967.0000000000388
