date,GBPUSD,EURUSD,USDJPY,GBPCHF,EURCHF,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,AUDCAD,NZDCAD,empty,sum
2020.10.19,939.9999999999853,146.99999999998602,4.9999999999954525,685.9999999999866,-15.999999999993797,9.00000000000345,182.00000000000438,500.00000000000045,985.99999999999,1123.9999999999916,-812.0000000000127,137.9999999999937,225.00000000000853,187.00000000000384,224.9999999999974,200.99999999999562,,4726.9999999999345
2020.10.19,1006.9999999999801,180.99999999998673,33.00000000000125,720.9999999999939,-19.999999999997797,9.999999999998899,209.9999999999991,520.9999999999936,1021.9999999999914,1158.9999999999989,-763.0000000000026,139.00000000000023,307.00000000001285,262.00000000000665,271.9999999999945,235.99999999999176,,5296.999999999949
2020.10.19,1152.9999999999818,329.99999999998585,19.000000000005457,741.9999999999982,-56.99999999999594,50.0000000000056,211.00000000000563,510.99999999999477,1191.0000000000025,1310.9999999999955,-800.0000000000007,286.99999999999284,260.0000000000158,205.00000000001074,334.9999999999964,295.99999999999625,,6043.99999999999
2020.10.19,1017.9999999999856,364.9999999999931,28.999999999996362,573.0000000000013,-48.000000000003595,85.00000000000173,180.0000000000024,385.99999999999744,1034.9999999999966,1149.0,-559.0000000000206,354.0000000000099,242.00000000000887,117.99999999999588,365.99999999999966,295.0000000000008,,5587.999999999965
2020.10.19,1044.9999999999848,391.9999999999924,43.99999999999693,543.0000000000045,-24.000000000001798,109.99999999999899,202.9999999999976,385.99999999999744,1049.0000000000066,1171.9999999999952,-527.0000000000108,375.9999999999986,263.00000000001324,232.99999999999432,391.9999999999924,359.99999999999363,,6016.9999999999545
2020.10.19,996.9999999999812,472.00000000000574,13.999999999995794,439.99999999999596,-38.0000000000047,133.00000000000534,146.99999999999713,292.9999999999988,1038.000000000011,1078.9999999999854,-592.0000000000148,446.9999999999974,43.999999999999595,49.00000000001015,312.00000000000114,307.99999999999716,,5142.999999999962
2020.10.19,1076.9999999999945,478.999999999985,46.00000000000648,489.0000000000061,-31.000000000003247,163.99999999999747,141.00000000000225,337.99999999999386,1075.9999999999934,1228.9999999999911,-706.0000000000066,504.9999999999999,26.0000000000149,36.0000000000138,337.99999999999386,336.9999999999984,,5543.99999999998
2020.10.19,1166.9999999999848,668.0000000000019,54.000000000002046,434.9999999999854,-73.99999999999629,180.0000000000024,75.9999999999983,257.9999999999916,1162.0000000000061,1190.0000000000023,-713.0000000000081,611.000000000006,-124.99999999999733,-191.99999999999218,312.9999999999966,272.99999999998994,,5282.999999999974
2020.10.19,1036.999999999999,634.0000000000013,37.9999999999967,337.99999999999386,-63.000000000013046,224.000000000002,67.00000000000594,194.99999999998963,1046.999999999997,1140.999999999992,-633.0000000000168,680.9999999999983,-168.99999999999693,-235.99999999999176,327.99999999999494,300.99999999999574,,4929.999999999947
2020.10.19,969.999999999982,577.9999999999897,33.00000000000125,275.000000000003,-8.000000000008,226.99999999999943,58.000000000002494,188.9999999999947,980.9999999999945,1058.0000000000034,-639.0000000000118,608.9999999999928,-191.99999999999218,-148.99999999999915,276.9999999999939,302.9999999999977,,4569.999999999944
2020.10.19,906.9999999999911,595.9999999999966,-19.000000000005457,207.00000000000162,-17.000000000000348,167.00000000000603,34.000000000000696,135.99999999999167,983.0000000000041,824.0000000000025,-752.0000000000193,492.0000000000035,-390.9999999999858,-255.99999999998957,95.00000000000064,186.99999999999272,,3192.9999999999905
2020.10.19,1079.999999999992,631.9999999999882,-6.000000000000227,331.999999999999,-19.999999999997797,167.00000000000603,58.99999999999794,222.99999999999542,1146.9999999999914,997.0000000000034,-851.0000000000017,495.000000000001,-312.00000000000114,-168.99999999999693,135.99999999999167,224.9999999999974,,4134.999999999966
2020.10.19,1063.9999999999982,717.9999999999964,-31.00000000000591,309.0000000000037,-87.99999999999919,170.00000000000347,39.999999999995595,146.99999999999713,1163.9999999999873,971.9999999999951,-876.0000000000101,597.0000000000031,-478.999999999985,-357.99999999999164,107.99999999999699,193.99999999999417,,3650.9999999999786
2020.10.19,1023.9999999999804,625.9999999999932,-102.00000000000387,256.99999999999613,2.999999999997449,156.99999999999602,-43.999999999999595,192.99999999999872,1215.0000000000034,862.9999999999916,-1050.0000000000175,435.0000000000076,-559.9999999999827,-443.99999999999994,-42.0000000000087,63.99999999999739,,2594.99999999995
2020.10.19,914.9999999999991,611.000000000006,-84.99999999999375,177.99999999998929,4.000000000004,170.00000000000347,-87.00000000000374,125.99999999999278,1080.0000000000125,791.9999999999927,-1000.0000000000009,469.99999999999267,-629.9999999999973,-575.9999999999987,-55.000000000005045,14.999999999998348,,1927.999999999992
2020.10.19,1009.9999999999998,680.9999999999983,-46.999999999997044,218.99999999999142,-19.00000000001345,185.00000000000182,-73.99999999999629,136.99999999999824,1128.9999999999907,865.999999999989,-1039.000000000012,529.0000000000017,-658.0000000000031,-541.9999999999981,-31.000000000003247,65.99999999999939,,2411.9999999999477
2020.10.19,930.999999999993,639.9999999999961,-49.000000000006594,153.00000000000313,12.999999999996348,195.9999999999962,-88.99999999999464,108.99999999999244,1045.9999999999923,824.0000000000025,-1011.0000000000064,517.0000000000119,-653.999999999999,-567.9999999999907,-38.0000000000047,48.99999999999905,,2068.9999999999804
2020.10.19,865.999999999989,621.0000000000049,-42.00000000000159,114.99999999999844,12.999999999996348,170.99999999999892,-75.00000000000284,79.99999999999119,967.000000000013,705.0000000000001,-914.9999999999991,462.0000000000068,-626.9999999999998,-531.9999999999991,-60.00000000000449,37.99999999999359,,1786.9999999999854
2020.10.19,804.9999999999891,642.9999999999936,-21.000000000000796,34.000000000000696,18.999999999991246,162.0000000000066,-90.0000000000012,22.999999999995246,876.0000000000048,556.0000000000009,-800.0000000000007,429.99999999999704,-629.9999999999973,-556.0000000000009,-78.00000000000028,5.999999999994898,,1378.999999999973
2020.10.19,695.9999999999856,608.9999999999928,-79.9999999999983,-32.999999999994145,17.000000000000348,192.00000000000327,-124.99999999999733,-24.000000000001798,838.9999999999986,547.999999999993,-853.9999999999992,503.99999999999335,-766.9999999999843,-619.9999999999983,-111.00000000000554,-7.0000000000014495,,783.9999999999862
2020.10.19,675.9999999999877,602.999999999998,-55.999999999997385,-53.00000000001415,17.000000000000348,209.00000000000364,-117.99999999999588,-36.0000000000027,787.0000000000061,558.9999999999984,-838.0000000000055,531.9999999999991,-773.0000000000015,-635.9999999999922,-96.00000000000719,26.999999999999247,,803.9999999999762
2020.10.19,490.999999999997,472.9999999999901,-63.00000000000239,-141.00000000001333,62.99999999999084,255.00000000000523,-212.00000000000108,-64.0000000000085,604.9999999999898,510.99999999999477,-955.0000000000169,561.0000000000115,-956.0000000000013,-814.0000000000036,-184.00000000000637,-51.000000000001044,,-481.0000000000757
2020.10.19,510.99999999999477,506.9999999999908,-46.999999999997044,-126.0000000000039,41.99999999998649,273.9999999999965,-224.9999999999974,-76.0000000000094,603.0000000000086,615.9999999999943,-1050.0000000000175,652.9999999999925,-1036.999999999999,-916.99999999999,-177.00000000000495,-45.000000000006146,,-494.00000000006156
2020.10.19,468.00000000000176,503.99999999999335,-49.000000000006594,-144.99999999999514,22.999999999995246,278.9999999999959,-236.99999999999832,-108.00000000000809,552.9999999999973,597.0000000000031,-1027.0000000000002,690.9999999999972,-1075.9999999999882,-994.000000000006,-170.99999999999892,-62.000000000006494,,-754.0000000000242
2020.10.19,490.999999999997,492.0000000000035,-36.000000000001364,-114.0000000000141,22.999999999995246,261.0000000000001,-224.000000000002,-80.00000000000229,567.0000000000073,601.9999999999915,-989.0000000000176,649.0000000000107,-990.9999999999864,-950.9999999999908,-151.00000000000114,-62.000000000006494,,-513.0000000000166
2020.10.19,470.9999999999992,499.9999999999893,-64.00000000000716,-174.00000000000747,123.99999999999079,343.9999999999999,-302.0000000000023,-76.0000000000094,588.9999999999986,605.9999999999955,-881.0000000000207,687.9999999999998,-890.9999999999974,-896.9999999999923,-82.99999999999974,-45.000000000006146,,-91.00000000006966
2020.10.20,436.9999999999985,463.9999999999977,-46.999999999997044,-173.00000000000094,68.00000000000139,273.000000000001,-251.00000000000122,-67.00000000000594,562.0000000000118,553.9999999999878,-765.0000000000157,602.999999999998,-824.9999999999868,-866.9999999999956,-103.00000000000864,-112.000000000001,,-249.00000000001657
2020.10.20,452.99999999999227,468.00000000000176,-58.000000000006935,-201.00000000000674,51.99999999998539,273.000000000001,-251.00000000000122,-78.00000000000028,562.0000000000118,583.0000000000002,-961.0000000000118,628.9999999999907,-958.9999999999987,-931.9999999999995,-150.00000000000568,-106.00000000000608,,-676.0000000000537
2020.10.20,551.9999999999969,506.9999999999908,-102.00000000000387,-66.00000000001049,24.999999999986144,267.00000000000614,-229.99999999999687,-47.00000000000814,710.000000000008,671.9999999999837,-1045.000000000007,655.9999999999899,-991.9999999999928,-970.9999999999885,-145.00000000000622,-73.00000000000084,,-282.00000000005343
2020.10.20,507.9999999999973,483.99999999999557,-88.99999999999864,-78.00000000000028,17.999999999984695,278.9999999999959,-290.00000000000136,-60.00000000000449,658.9999999999918,658.0000000000031,-1009.9999999999998,669.0000000000085,-980.9999999999875,-1153.000000000004,-135.00000000000733,-161.00000000000003,,-682.0000000000266
2020.10.20,539.0000000000006,482.00000000000466,-72.00000000000273,-56.000000000011596,25.999999999992696,272.00000000000557,-309.0000000000037,-37.00000000000925,667.0000000000016,699.0000000000052,-1185.0000000000139,665.0000000000044,-1099.9999999999898,-1202.9999999999984,-200.00000000000017,-182.00000000000438,,-994.0000000000196
2020.10.20,520.9999999999936,486.999999999993,-87.0000000000033,-55.000000000005045,0.9999999999843467,262.00000000000665,-329.00000000000153,-56.0000000000005,662.0000000000061,672.9999999999902,-1284.0000000000184,672.0000000000059,-1224.9999999999873,-1295.0000000000018,-264.0000000000087,-224.000000000002,,-1541.0000000000487
2020.10.20,519.9999999999872,517.9999999999962,-215.99999999999397,-114.0000000000141,21.999999999988695,270.99999999999903,-370.00000000000364,-82.00000000000429,830.9999999999889,611.9999999999903,-1231.0000000000043,656.9999999999965,-1219.9999999999989,-1344.9999999999961,-270.0000000000036,-260.00000000000466,,-1677.0000000000764
2020.10.20,546.9999999999864,553.0000000000035,-183.00000000000693,-119.00000000000244,25.999999999992696,278.00000000000045,-366.9999999999951,-87.00000000000374,817.0000000000073,626.9999999999998,-1294.0000000000173,682.0000000000048,-1289.9999999999911,-1375.9999999999995,-294.00000000000534,-256.0000000000007,,-1736.0000000000275
2020.10.20,534.9999999999966,516.9999999999897,-158.00000000000125,-110.00000000001009,34.000000000000696,287.0000000000039,-409.99999999999926,-69.00000000000794,770.9999999999866,655.9999999999899,-1558.000000000015,682.0000000000048,-1506.9999999999916,-1462.999999999992,-419.9999999999982,-308.00000000000824,,-2521.000000000052
2020.10.20,441.99999999998687,472.9999999999901,-215.99999999999397,-124.00000000001299,17.999999999984695,302.0000000000023,-480.99999999999807,-99.00000000000463,747.0000000000141,673.9999999999968,-1501.000000000019,744.0000000000114,-1492.9999999999889,-1729.999999999987,-370.9999999999991,-393.00000000001,,-3008.0000000000273
2020.10.20,478.0000000000006,482.00000000000466,-176.00000000000193,-114.0000000000141,24.000000000001798,287.9999999999994,-446.00000000000193,-82.99999999999974,735.0000000000136,658.0000000000031,-1458.0000000000036,703.9999999999935,-1427.0000000000005,-1607.000000000003,-358.0000000000028,-355.0000000000053,,-2655.0000000000164
2020.10.20,483.99999999999557,492.0000000000035,-144.99999999999602,-133.00000000000534,38.99999999998904,300.99999999999574,-458.00000000000284,-86.0000000000083,700.9999999999934,656.9999999999965,-1537.0000000000107,710.0000000000106,-1506.9999999999916,-1625.999999999994,-399.0000000000049,-361.0000000000002,,-2868.00000000003
2020.10.20,492.9999999999879,516.0000000000053,-179.00000000000205,-134.00000000001188,21.999999999988695,302.0000000000023,-463.0000000000023,-98.0000000000092,754.9999999999955,659.999999999994,-1579.0000000000193,733.0000000000059,-1563.0000000000032,-1662.9999999999923,-419.00000000000273,-367.0000000000062,,-2984.00000000007
2020.10.20,553.9999999999878,564.9999999999933,-171.00000000000648,-113.00000000000753,8.999999999992347,287.9999999999994,-441.99999999999795,-93.00000000000975,806.0000000000116,658.0000000000031,-1483.000000000012,723.0000000000069,-1471.9999999999845,-1625.999999999994,-372.0000000000057,-353.0000000000033,,-2522.000000000027
2020.10.20,529.999999999986,570.9999999999882,-159.9999999999966,-150.00000000000568,21.00000000000435,326.9999999999995,-451.9999999999969,-113.00000000000753,768.0000000000007,702.9999999999869,-1523.0000000000077,798.0000000000098,-1543.9999999999898,-1638.0000000000061,-367.0000000000062,-317.0000000000006,,-2546.0000000000414
2020.10.20,492.9999999999879,574.9999999999922,-152.00000000000102,-195.9999999999962,24.999999999986144,333.0000000000055,-458.9999999999983,-143.9999999999997,715.0000000000034,646.9999999999976,-1510.0000000000114,801.0000000000073,-1587.9999999999893,-1648.9999999999893,-391.000000000008,-322.00000000000006,,-2822.0000000000136
2020.10.20,447.99999999998175,565.9999999999999,-161.00000000000136,-214.00000000000307,14.000000000002899,334.00000000000097,-500.9999999999959,-168.00000000000148,683.9999999999975,624.9999999999867,-1594.0000000000066,818.9999999999919,-1703.9999999999943,-1793.0000000000002,-443.99999999999994,-383.0,,-3472.0000000000414
2020.10.20,524.9999999999977,578.9999999999961,-144.99999999999602,-163.00000000000205,18.999999999991246,348.9999999999993,-512.0000000000014,-124.00000000000189,745.0000000000045,733.9999999999902,-1628.0000000000073,845.0000000000068,-1664.9999999999832,-1783.9999999999857,-404.99999999999983,-362.00000000000676,,-2991.999999999998
2020.10.20,573.0000000000013,553.0000000000035,-147.00000000000557,-89.00000000000574,14.000000000002899,331.0000000000035,-595.0000000000011,-71.00000000000995,796.999999999997,809.9999999999997,-1882.000000000006,818.0000000000076,-1784.999999999992,-2072.9999999999914,-492.0000000000035,-517.0000000000008,,-3755.000000000001
2020.10.20,446.9999999999974,476.9999999999941,-158.00000000000125,-148.99999999999915,31.999999999987594,331.999999999999,-576.9999999999942,-99.00000000000463,677.9999999999973,722.0000000000005,-1708.0000000000207,792.9999999999993,-1695.9999999999864,-1994.0000000000068,-453.99999999999886,-492.0000000000035,,-3846.000000000041
2020.10.20,291.9999999999812,446.9999999999974,-150.99999999999625,-280.0000000000136,51.000000000001044,304.00000000000426,-554.9999999999944,-184.00000000000637,504.99999999999545,459.99999999999375,-1417.0000000000016,703.0000000000092,-1580.0000000000036,-1897.9999999999998,-441.99999999999795,-494.00000000000557,,-4239.000000000037
2020.10.20,483.99999999999557,570.9999999999882,-173.00000000000182,-238.0000000000049,59.99999999999339,343.00000000000443,-583.0000000000002,-143.9999999999997,735.0000000000136,607.0000000000019,-1513.0000000000089,774.000000000008,-1593.9999999999843,-1956.9999999999866,-409.0000000000038,-487.0000000000041,,-3523.999999999989
2020.10.20,489.99999999999045,636.9999999999986,-185.00000000000227,-261.0000000000001,26.999999999999247,343.00000000000443,-619.9999999999983,-194.0000000000053,758.9999999999861,581.9999999999936,-1540.000000000008,822.0000000000116,-1705.000000000001,-2120.999999999995,-443.99999999999994,-539.0000000000006,,-3949.000000000026
2020.10.20,695.0000000000011,624.0000000000023,-156.0000000000059,-73.00000000001194,35.999999999991594,353.0000000000033,-661.0000000000005,-41.000000000002146,937.9999999999882,879.9999999999919,-1941.9999999999993,839.0000000000119,-1788.9999999999961,-2246.999999999999,-480.99999999999807,-586.0000000000088,,-3611.0000000000314
2020.10.20,758.9999999999985,773.9999999999858,-162.9999999999967,-120.99999999999334,1.999999999990898,353.0000000000033,-646.0000000000022,-108.00000000000809,1010.9999999999957,807.0000000000022,-1961.0000000000127,886.9999999999934,-1929.000000000003,-2252.999999999994,-530.0000000000082,-565.0000000000044,,-3683.0000000000528
2020.10.20,652.9999999999925,866.9999999999956,-183.00000000000693,-272.00000000000557,-38.0000000000047,367.0000000000062,-695.9999999999966,-250.00000000000577,927.9999999999973,632.9999999999947,-1795.0000000000132,975.9999999999991,-2055.9999999999914,-2465.000000000006,-546.000000000002,-611.000000000006,,-4488.000000000053
2020.10.20,695.9999999999856,950.9999999999908,-191.0000000000025,-327.00000000001063,-29.999999999996696,395.99999999999636,-707.000000000002,-292.00000000000335,983.0000000000041,619.9999999999983,-1646.000000000014,1027.0000000000002,-1983.9999999999857,-2483.9999999999973,-474.00000000000773,-601.000000000007,,-4063.000000000052
2020.10.20,563.9999999999867,939.0000000000009,-216.99999999999875,-428.00000000000614,-36.0000000000138,414.9999999999987,-783.0000000000003,-375.0000000000031,877.0000000000095,517.9999999999962,-1673.0000000000134,1079.0000000000077,-2159.999999999984,-2717.999999999998,-544.0,-684.0000000000068,,-5226.000000000024
2020.10.20,571.9999999999948,929.9999999999864,-218.9999999999941,-401.00000000000693,-43.999999999999595,434.9999999999965,-781.9999999999939,-361.0000000000002,889.00000000001,605.9999999999955,-1770.000000000005,1134.999999999997,-2218.999999999993,-2729.0000000000036,-541.9999999999981,-657.0000000000076,,-5157.000000000022
2020.10.20,414.9999999999876,859.9999999999941,-305.9999999999974,-487.0000000000152,-34.000000000000696,414.00000000000324,-795.0000000000013,-418.0000000000073,834.0000000000032,434.9999999999854,-1729.0000000000027,1070.9999999999998,-2291.9999999999827,-2751.999999999999,-619.9999999999983,-702.0000000000026,,-6106.000000000034
2020.10.20,187.99999999998818,897.9999999999987,-347.999999999999,-703.9999999999935,-56.99999999999594,463.9999999999977,-826.0000000000045,-605.0,647.9999999999961,153.9999999999875,-1470.0000000000157,1219.9999999999989,-2451.9999999999877,-2854.000000000001,-635.0000000000077,-703.0000000000092,,-7082.000000000047
2020.10.20,306.9999999999906,892.0000000000039,-334.99999999999375,-592.9999999999991,-51.000000000001044,458.9999999999983,-800.0000000000007,-515.0000000000099,760.9999999999957,377.0000000000051,-1636.9999999999995,1195.999999999997,-2385.999999999999,-2771.999999999997,-601.000000000007,-646.0000000000022,,-6344.000000000018
2020.10.20,312.00000000000114,956.9999999999857,-308.00000000000693,-639.0000000000118,-63.000000000013046,465.9999999999998,-822.9999999999959,-565.0000000000044,729.0000000000134,339.0000000000004,-1719.0000000000039,1239.9999999999966,-2552.999999999983,-2892.0000000000055,-661.0000000000005,-679.0000000000074,,-6859.000000000035
2020.10.20,739.0000000000008,1000.9999999999852,-251.99999999999534,-273.0000000000121,-90.99999999999665,370.00000000000364,-792.9999999999993,-298.0000000000094,1108.000000000004,631.9999999999882,-2080.000000000015,1055.000000000006,-2396.9999999999823,-2825.999999999995,-687.9999999999998,-757.0000000000076,,-5550.000000000025
2020.10.20,641.999999999987,1129.9999999999866,-230.99999999999454,-544.9999999999955,-36.0000000000138,402.9999999999978,-822.9999999999959,-464.00000000000887,977.0000000000039,320.9999999999935,-1843.0000000000168,1053.9999999999993,-2485.999999999988,-2837.0000000000005,-738.0000000000053,-756.0000000000011,,-6232.000000000052
2020.10.20,661.0000000000005,1107.999999999998,-194.99999999999318,-439.0000000000116,-100.99999999999554,253.99999999999866,-654.9999999999944,-435.0000000000076,951.9999999999982,109.00000000000354,-1479.0000000000082,808.0000000000088,-2096.999999999993,-2442.999999999995,-670.9999999999993,-702.0000000000026,,-5324.999999999993
2020.10.20,629.9999999999973,1044.9999999999848,-197.9999999999933,-385.99999999999744,-110.00000000001009,168.00000000000148,-620.9999999999937,-409.0000000000038,924.0000000000066,-28.000000000005798,-1484.0000000000186,632.9999999999947,-2047.9999999999832,-2361.9999999999973,-746.9999999999976,-759.0000000000097,,-5752.0000000000255
2020.10.20,546.9999999999864,1035.9999999999925,-189.00000000000716,-475.0000000000032,-90.00000000001229,155.00000000000514,-609.9999999999994,-460.00000000000483,825.9999999999934,-192.00000000001438,-1243.0000000000164,568.9999999999973,-1930.9999999999939,-2293.999999999996,-717.000000000001,-761.0000000000006,,-5829.000000000075
2020.10.20,447.99999999998175,1032.999999999995,-215.99999999999397,-547.0000000000086,-104.00000000001519,153.99999999999858,-646.9999999999976,-528.0000000000063,754.9999999999955,-289.0000000000059,-1221.0000000000055,601.000000000007,-2024.999999999988,-2427.999999999986,-755.0000000000057,-809.0000000000042,,-6578.000000000039
2020.10.20,440.9999999999803,1068.0000000000023,-191.99999999999307,-581.9999999999936,-110.99999999999443,139.00000000000023,-631.9999999999992,-559.0000000000094,717.000000000013,-394.00000000000546,-988.0000000000111,560.0000000000049,-1868.000000000003,-2366.999999999986,-691.0000000000083,-808.0000000000088,,-6267.000000000012
2020.10.20,432.9999999999945,1158.9999999999989,-159.9999999999966,-656.0000000000122,-134.99999999999625,151.00000000000114,-602.999999999998,-636.0000000000032,663.0000000000109,-461.0000000000003,-790.0000000000018,628.9999999999907,-1836.9999999999998,-2346.0000000000036,-634.0000000000013,-752.0000000000082,,-5975.000000000025
2020.10.20,437.99999999998283,1120.9999999999943,-105.00000000000398,-622.0000000000115,-124.99999999999733,160.00000000000458,-612.0000000000015,-603.0000000000091,604.0000000000134,-395.000000000012,-870.9999999999995,635.0000000000077,-1841.9999999999882,-2292.000000000005,-633.0000000000058,-752.0000000000082,,-5894.000000000039
