date,AUDUSD,NZDUSD,CADCHF,NZDCHF,EURGBP,GBPJPY,EURJPY,EURCAD,EURNZD,AUDJPY,NZDJPY,AUDCAD,empty,sum
2021.10.18,8.999999999992347,17.000000000000348,28.000000000005798,72.0000000000054,-31.000000000003247,-88.00000000002228,-46.999999999997044,-229.99999999999687,-61.99999999998429,-45.000000000001705,36.000000000001364,-37.99999999999359,,-378.9999999999938
2021.10.18,26.999999999999247,151.00000000000114,26.999999999999247,225.00000000000853,-2.000000000002,54.000000000002046,-36.000000000001364,-225.00000000000853,206.00000000001728,45.000000000001705,209.00000000000318,-129.00000000000134,,552.0000000000191
2021.10.18,178.99999999999582,248.99999999999923,46.00000000000159,233.00000000000543,-40.00000000000669,290.9999999999968,132.99999999998136,-36.999999999998145,397.0000000000029,283.9999999999918,356.9999999999993,-227.99999999999488,,1863.9999999999745
2021.10.18,95.00000000000064,200.99999999999562,0.0,190.00000000000128,-21.999999999999797,302.99999999999727,103.999999999985,-123.99999999999079,295.0000000000008,171.99999999999704,293.99999999999693,-180.99999999999784,,1326.9999999999864
2021.10.18,162.99999999999093,222.99999999999542,7.0000000000014495,202.9999999999976,-2.000000000002,329.9999999999841,90.00000000000341,-150.99999999999002,310.0000000000103,230.00000000000398,295.99999999999227,-271.9999999999945,,1426.9999999999927
2021.10.18,108.99999999999244,139.00000000000023,16.0000000000049,164.00000000000858,-1.0000000000065512,304.9999999999784,67.99999999998363,-170.00000000000347,174.00000000000747,185.00000000000227,212.99999999999386,-251.99999999999667,,949.9999999999651
2021.10.18,-12.000000000000899,73.00000000000084,-12.999999999996348,130.0000000000079,-26.000000000003798,96.00000000000364,-67.00000000000728,-229.99999999999687,82.00000000000429,-6.000000000000227,85.99999999999852,-175.99999999999838,,-62.99999999998863
2021.10.18,-26.999999999999247,90.99999999999665,21.00000000000435,175.99999999999838,-19.00000000000235,-7.000000000005002,-167.0000000000016,-123.99999999999079,237.00000000002052,-28.999999999996362,99.99999999999432,-151.9999999999966,,100.00000000002225
2021.10.18,1.999999999990898,58.000000000002494,39.00000000000014,124.00000000000189,-78.00000000000028,-235.00000000001364,-262.00000000000045,-110.00000000001009,91.00000000001884,-94.0000000000083,-30.000000000001137,-136.00000000000279,,-631.0000000000225
2021.10.18,-15.00000000000945,7.9999999999968985,11.00000000000545,75.00000000000284,-111.00000000000554,-281.0000000000059,-248.00000000001887,-171.99999999999437,-29.999999999996696,-115.99999999999966,-87.99999999999386,-146.99999999999713,,-1114.0000000000161
2021.10.18,43.999999999999595,97.00000000000264,23.00000000000635,146.00000000000168,-106.00000000000608,-293.00000000000637,-271.000000000015,-150.99999999999002,130.0000000000079,-79.00000000000773,-18.000000000000682,-187.9999999999993,,-666.000000000007
2021.10.18,12.999999999996348,148.0000000000037,26.999999999999247,204.99999999999963,-82.99999999999974,-174.0000000000066,-204.00000000000773,-147.99999999999258,274.00000000001864,-57.00000000000216,96.00000000000364,-163.99999999999747,,-66.99999999998505
2021.10.18,-97.00000000000264,-7.0000000000014495,7.0000000000014495,109.99999999999899,-101.00000000000664,-49.000000000006594,-79.00000000000773,-208.99999999999253,16.000000000016,-49.99999999999716,43.99999999999693,-121.99999999999989,,-537.0000000000013
2021.10.18,-101.00000000000664,15.999999999993797,11.00000000000545,141.99999999999767,-84.0000000000063,31.999999999982265,-30.000000000001137,-192.99999999999872,100.0000000000112,-7.000000000005002,114.99999999999488,-125.99999999999278,,-125.0000000000253
2021.10.18,-107.00000000000153,-17.999999999995797,-7.9999999999968985,104.99999999999955,-60.00000000000449,-22.00000000001978,-106.00000000002296,-215.99999999999397,21.00000000000435,-61.99999999999761,30.000000000001137,-134.99999999999625,,-578.0000000000243
2021.10.18,-117.00000000000044,-56.0000000000005,17.000000000000348,95.00000000000064,-60.00000000000449,-26.00000000001046,-122.0000000000141,-188.9999999999947,-28.999999999990145,-63.00000000000239,-3.0000000000001137,-126.99999999999933,,-680.0000000000157
2021.10.18,-87.00000000000374,-51.000000000001044,9.00000000000345,94.00000000000519,-84.0000000000063,-51.00000000001614,-100.00000000002274,-198.00000000000927,-25.999999999992696,-21.000000000000796,10.000000000005116,-166.99999999999494,,-672.0000000000339
2021.10.18,-129.00000000000134,-51.000000000001044,-5.999999999994898,104.00000000000409,-78.00000000000028,-93.00000000001774,-147.99999999999613,-238.99999999998923,-12.999999999996348,-94.0000000000083,-12.000000000000455,-142.99999999999312,,-901.9999999999948
2021.10.18,-174.00000000000747,-77.00000000000485,53.00000000000304,153.99999999999858,-70.0000000000034,-207.9999999999984,-255.00000000002387,-224.000000000002,-7.999999999985796,-179.00000000000205,-75.00000000000284,-119.00000000000244,,-1182.0000000000316
