date,USDCHF,EURUSD,AUDUSD,GBPCHF,EURCHF,CADCHF,NZDCHF,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDCAD,empty,sum
2015.03.09,-42.999999999993044,-22.999999999995246,-53.999999999998494,-16.000000000016,-79.00000000000685,-15.999999999993797,-114.99999999999844,-157.0000000000107,-59.99999999999339,-49.000000000006594,-90.99999999999665,-25.00000000000835,0.0,-13.999999999995794,-72.99999999999329,-29.999999999996696,,-845.0000000000032
2015.03.09,-136.99999999999824,-68.99999999998573,-38.0000000000047,-19.00000000001345,-94.00000000001629,-34.99999999999615,-185.99999999999727,-159.9999999999966,-79.00000000000685,-128.00000000001432,-22.999999999995246,-66.99999999999484,42.0000000000087,-57.00000000000216,-73.99999999999807,31.000000000003247,,-1093.0000000000082
2015.03.09,-303.9999999999932,70.0000000000145,41.9999999999976,-187.00000000000384,-204.00000000000418,29.000000000001247,-298.9999999999937,-276.9999999999868,39.00000000001125,-22.00000000001978,-78.00000000000028,-35.00000000000725,248.00000000000378,-21.99999999999136,-30.000000000001137,112.000000000001,,-917.9999999999721
2015.03.09,-231.99999999999886,118.00000000001809,73.99999999999629,-118.00000000001809,-173.00000000000094,58.000000000002494,-259.9999999999936,-217.9999999999893,15.999999999993797,42.999999999977945,-55.000000000005045,-8.999999999992347,296.9999999999917,24.00000000000091,25.000000000005684,143.00000000000423,,-267.00000000000705
2015.03.09,-283.99999999999534,140.0000000000068,75.9999999999983,-184.00000000000637,-153.00000000000313,34.99999999999615,-275.99999999999847,-189.99999999999773,-17.000000000000348,54.9999999999784,-130.99999999999224,1.999999999990898,360.9999999999891,-30.9999999999917,-10.99999999999568,107.00000000000153,,-501.00000000001984
2015.03.09,-234.99999999999633,157.00000000000713,-36.0000000000027,-80.00000000001339,-102.00000000000209,-24.999999999997247,-318.99999999999153,-257.000000000005,12.000000000012001,91.99999999998454,-209.9999999999991,117.99999999999588,452.00000000000796,-30.9999999999917,-81.99999999999363,124.00000000000189,,-421.99999999998323
2015.03.09,-157.99999999999147,121.00000000001555,-141.00000000000225,-63.000000000013046,-80.00000000001339,28.000000000005798,-342.9999999999933,-322.00000000000273,218.00000000000708,112.99999999999955,-263.99999999999756,299.00000000000483,506.9999999999908,-72.00000000000273,-183.9999999999975,141.00000000000225,,-199.9999999999881
2015.03.09,-121.99999999999989,83.00000000001084,-156.00000000000057,1.999999999990898,-50.0000000000167,36.0000000000027,-383.0,-223.0000000000132,137.00000000000932,55.999999999983174,-202.00000000001327,256.99999999999613,547.0000000000086,-66.0000000000025,-224.99999999999432,175.00000000000293,,-134.00000000003584
2015.03.09,-153.99999999999858,63.000000000013046,-153.00000000000313,-49.00000000001015,-104.00000000001519,41.9999999999976,-364.9999999999931,-348.0000000000132,144.0000000000108,30.99999999997749,-154.0000000000097,306.9999999999906,573.0000000000013,-51.00000000000193,-188.99999999999295,247.00000000000833,,-160.00000000003874
2015.03.09,-137.9999999999937,102.00000000000209,-192.00000000000327,19.999999999997797,-83.00000000001084,31.000000000003247,-361.9999999999957,-456.99999999999363,165.9999999999995,151.9999999999868,-157.00000000000713,392.9999999999989,583.0000000000002,40.00000000000625,-164.00000000000148,233.00000000000543,,166.99999999999451
2015.03.09,-85.99999999999719,74.0000000000185,-208.00000000000819,113.99999999999189,14.999999999987246,7.9999999999968985,-452.99999999999227,-663.0000000000109,161.99999999999548,247.99999999999045,-161.99999999999548,468.00000000000176,682.9999999999892,94.0000000000083,-161.99999999999193,297.9999999999983,,429.999999999982
2015.03.09,-19.999999999997797,63.000000000013046,-265.0000000000041,192.99999999999872,27.999999999983594,-21.999999999999797,-475.99999999999864,-783.9999999999918,222.99999999999542,344.99999999999886,-168.99999999999693,461.0000000000003,914.9999999999991,162.00000000000614,-106.99999999999932,453.0000000000034,,1000.0000000000102
2015.03.09,-60.99999999999994,77.00000000001594,-202.0000000000022,181.9999999999933,-13.000000000018552,-26.000000000003798,-435.9999999999919,-723.0000000000132,195.00000000001182,349.9999999999943,-127.99999999999478,434.000000000001,870.9999999999995,180.00000000000682,-66.0000000000025,443.0000000000045,,1077.0000000000002
2015.03.09,-106.99999999999044,95.00000000000064,-169.00000000000804,169.99999999998127,-45.000000000006146,-14.999999999998348,-452.99999999999227,-683.9999999999975,200.00000000000017,281.99999999998226,-130.99999999999224,405.9999999999952,792.9999999999993,158.00000000000125,-86.99999999998909,404.0000000000044,,816.9999999999905
